,time,pressure,ttp_temp,ttp_temp_ADC,sst_temp,sst_temp_ADC,temp_ref,par,fluor,tilt,datetime,id,dep_lat,dep_lon
182,655200,8.12591552734375,3.7109407776598005,23123,3.7213417030463347,22970,8514,0.0,0,2,2019-10-08 14:00:00,300434063477010,59.7807,172.8528
183,658800,8.077392578125,3.706579503066621,23128,3.7160833540680756,22976,8514,0.0,0,1,2019-10-08 15:00:00,300434063477010,59.7807,172.8528
184,662400,8.07403564453125,3.7039632428772507,23131,3.7134547547004786,22979,8514,0.0,0,5,2019-10-08 16:00:00,300434063477010,59.7807,172.8528
185,666000,8.079833984375,3.697860106745793,23138,3.7081987056767503,22985,8514,0.0,0,0,2019-10-08 17:00:00,300434063477010,59.7807,172.8528
186,669600,8.079833984375,3.6908876143119755,23146,3.7011930236498074,22993,8514,0.0,0,0,2019-10-08 18:00:00,300434063477010,59.7807,172.8528
187,673200,8.072509765625,3.6917590289123154,23145,3.7011930236498074,22993,8514,0.0,0,2,2019-10-08 19:00:00,300434063477010,59.7807,172.8528
188,676800,8.08258056640625,3.696988398210749,23139,3.706447029875278,22987,8514,0.0,0,1,2019-10-08 20:00:00,300434063477010,59.7807,172.8528
189,680400,8.07708740234375,3.699603649837968,23136,3.7090746074188132,22984,8514,0.0,0,1,2019-10-08 21:00:00,300434063477010,59.7807,172.8528
190,684000,8.138427734375,3.7022192795893147,23133,3.7117025680578877,22981,8514,0.0,0,3,2019-10-08 22:00:00,300434063477010,59.7807,172.8528
191,687600,8.1011962890625,3.7100684386288094,23124,3.719588749610409,22972,8514,0.0,0,0,2019-10-08 23:00:00,300434063477010,59.7807,172.8528
192,691200,8.13507080078125,3.7310161928401726,23100,3.7406354498072574,22948,8514,0.0,0,1,2019-10-09 00:00:00,300434063477010,59.7807,172.8528
193,694800,8.143310546875,3.749365393186906,23079,3.7581931559156487,22928,8514,0.0,0,2,2019-10-09 01:00:00,300434063477010,59.7807,172.8528
194,698400,8.11614990234375,3.748491199683315,23080,3.7581931559156487,22928,8514,0.0,0,0,2019-10-09 02:00:00,300434063477010,59.7807,172.8528
195,702000,8.13507080078125,3.745868872539461,23083,3.755558409696789,22931,8514,0.0,0,2,2019-10-09 03:00:00,300434063477010,59.7807,172.8528
196,705600,8.11920166015625,3.7380041705033022,23092,3.747656480486569,22940,8514,0.0,0,2,2019-10-09 04:00:00,300434063477010,59.7807,172.8528
197,709200,8.1097412109375,3.7266500768949413,23105,3.736248693776247,22953,8514,0.0,0,1,2019-10-09 05:00:00,300434063477010,59.7807,172.8528
198,712800,8.1146240234375,3.7266500768949413,23105,3.736248693776247,22953,8514,0.0,0,1,2019-10-09 06:00:00,300434063477010,59.7807,172.8528
199,716400,8.11065673828125,3.7275232158014546,23104,3.7371259595898323,22952,8514,0.0,0,0,2019-10-09 07:00:00,300434063477010,59.7807,172.8528
200,720000,8.104248046875,3.730142885360806,23101,3.7397580132005146,22949,8514,0.0,0,0,2019-10-09 08:00:00,300434063477010,59.7807,172.8528
201,723600,8.099365234375,3.729269620030493,23102,3.7388806192980724,22950,8514,0.0,0,3,2019-10-09 09:00:00,300434063477010,59.7807,172.8528
202,727200,8.1097412109375,3.7275232158014546,23104,3.7371259595898323,22952,8514,0.0,0,1,2019-10-09 10:00:00,300434063477010,59.7807,172.8528
203,730800,8.11981201171875,3.7310161928401726,23100,3.7406354498072574,22948,8514,0.0,0,0,2019-10-09 11:00:00,300434063477010,59.7807,172.8528
204,734400,8.09844970703125,3.7397515866801996,23090,3.749412165475235,22938,8514,0.0,0,0,2019-10-09 12:00:00,300434063477010,59.7807,172.8528
205,738000,8.099365234375,3.7476170484101203,23081,3.7573148643939476,22929,8514,0.0,0,0,2019-10-09 13:00:00,300434063477010,59.7807,172.8528
206,741600,8.09722900390625,3.748491199683315,23080,3.7581931559156487,22928,8514,0.0,0,0,2019-10-09 14:00:00,300434063477010,59.7807,172.8528
207,745200,8.09906005859375,3.745868872539461,23083,3.755558409696789,22931,8514,0.0,0,2,2019-10-09 15:00:00,300434063477010,59.7807,172.8528
208,748800,8.0889892578125,3.7388778574978687,23091,3.748534301609027,22939,8514,0.0,0,0,2019-10-09 16:00:00,300434063477010,59.7807,172.8528
209,752400,8.08013916015625,3.730142885360806,23101,3.7397580132005146,22949,8514,0.0,0,2,2019-10-09 17:00:00,300434063477010,59.7807,172.8528
210,756000,8.0743408203125,3.7275232158014546,23104,3.7371259595898323,22952,8514,0.0,0,2,2019-10-09 18:00:00,300434063477010,59.7807,172.8528
211,759600,8.06488037109375,3.728396396845369,23103,3.738003268095781,22951,8514,0.0,0,0,2019-10-09 19:00:00,300434063477010,59.7807,172.8528
212,763200,8.06976318359375,3.7275232158014546,23104,3.7371259595898323,22952,8514,0.0,0,0,2019-10-09 20:00:00,300434063477010,59.7807,172.8528
213,766800,8.07952880859375,3.719666482124012,23113,3.7301090281346774,22960,8514,0.0,0,0,2019-10-09 21:00:00,300434063477010,59.7807,172.8528
214,770400,8.08319091796875,3.7144305544620124,23119,3.7257248325777823,22965,8514,0.0,0,0,2019-10-09 22:00:00,300434063477010,59.7807,172.8528
215,774000,8.09356689453125,3.729269620030493,23102,3.7388806192980724,22950,8514,0.0,0,0,2019-10-09 23:00:00,300434063477010,59.7807,172.8528
216,777600,8.1170654296875,3.7414991716236727,23088,3.7511680214548733,22936,8514,0.0,0,2,2019-10-10 00:00:00,300434063477010,59.7807,172.8528
217,781200,8.11187744140625,3.752862589583458,23075,3.7625852554134553,22923,8514,0.0,0,0,2019-10-10 01:00:00,300434063477010,59.7807,172.8528
218,784800,8.12347412109375,3.752862589583458,23075,3.7625852554134553,22923,8514,0.0,0,3,2019-10-10 02:00:00,300434063477010,59.7807,172.8528
219,788400,8.11859130859375,3.7432469253647014,23086,3.7529240484569755,22934,8514,0.0,0,2,2019-10-10 03:00:00,300434063477010,59.7807,172.8528
220,792000,8.1207275390625,3.7144305544620124,23119,3.724848121405273,22966,8514,0.0,0,2,2019-10-10 04:00:00,300434063477010,59.7807,172.8528
221,795600,8.1182861328125,3.695245107143478,23141,3.7055712558080813,22988,8514,0.0,0,1,2019-10-10 05:00:00,300434063477010,59.7807,172.8528
222,799200,8.09906005859375,3.695245107143478,23141,3.704695524291253,22989,8514,0.0,0,1,2019-10-10 06:00:00,300434063477010,59.7807,172.8528
223,802800,8.09844970703125,3.7144305544620124,23119,3.723971452869705,22967,8514,0.0,0,3,2019-10-10 07:00:00,300434063477010,59.7807,172.8528
224,806400,8.099365234375,3.7091961416577988,23125,3.7187123368145762,22973,8514,0.0,0,3,2019-10-10 08:00:00,300434063477010,59.7807,172.8528
225,810000,8.09173583984375,3.70047548440283,23135,3.7108265386054313,22982,8514,0.0,0,2,2019-10-10 09:00:00,300434063477010,59.7807,172.8528
226,813600,8.1011962890625,3.6926304854918044,23144,3.702944188893298,22991,8514,0.0,0,1,2019-10-10 10:00:00,300434063477010,59.7807,172.8528
227,817200,8.104248046875,3.693501984054251,23143,3.702944188893298,22991,8514,0.0,0,0,2019-10-10 11:00:00,300434063477010,59.7807,172.8528
228,820800,8.1085205078125,3.6961167316779324,23140,3.7055712558080813,22988,8514,0.0,0,0,2019-10-10 12:00:00,300434063477010,59.7807,172.8528
229,824400,8.11279296875,3.70570737429739,23129,3.715207111686425,22977,8514,0.0,0,0,2019-10-10 13:00:00,300434063477010,59.7807,172.8528
230,828000,8.1085205078125,3.7109407776598005,23123,3.72046520501965,22971,8514,0.0,0,0,2019-10-10 14:00:00,300434063477010,59.7807,172.8528
231,831600,8.106689453125,3.7118131587548646,23122,3.7222182436942717,22969,8514,0.0,0,1,2019-10-10 15:00:00,300434063477010,59.7807,172.8528
232,835200,8.1011962890625,3.7083238867430737,23126,3.7178359666281153,22974,8514,0.0,0,1,2019-10-10 16:00:00,300434063477010,59.7807,172.8528
233,838800,8.08868408203125,3.70047548440283,23135,3.7108265386054313,22982,8514,0.0,0,0,2019-10-10 17:00:00,300434063477010,59.7807,172.8528
234,842400,8.08624267578125,3.693501984054251,23143,3.702944188893298,22991,8514,0.0,0,1,2019-10-10 18:00:00,300434063477010,59.7807,172.8528
235,846000,8.07830810546875,3.6882736223471397,23149,3.6976912035006535,22997,8514,0.0,0,0,2019-10-10 19:00:00,300434063477010,59.7807,172.8528
236,849600,8.07708740234375,3.685660008055777,23152,3.695940548532178,22999,8514,0.0,0,1,2019-10-10 20:00:00,300434063477010,59.7807,172.8528
237,853200,8.0804443359375,3.6865311708622244,23151,3.695940548532178,22999,8514,0.0,0,0,2019-10-10 21:00:00,300434063477010,59.7807,172.8528
238,856800,8.0859375,3.6874023756247425,23150,3.696815854760814,22998,8514,0.0,0,0,2019-10-10 22:00:00,300434063477010,59.7807,172.8528
239,860400,8.095703125,3.6917590289123154,23145,3.7011930236498074,22993,8514,0.0,0,0,2019-10-10 23:00:00,300434063477010,59.7807,172.8528
240,864000,8.10638427734375,3.70047548440283,23135,3.7108265386054313,22982,8514,0.0,0,0,2019-10-11 00:00:00,300434063477010,59.7807,172.8528
241,867600,8.116455078125,3.7074516738805983,23127,3.7169596390472748,22975,8514,0.0,0,0,2019-10-11 01:00:00,300434063477010,59.7807,172.8528
242,871200,8.12164306640625,3.7109407776598005,23123,3.72046520501965,22971,8514,0.0,0,0,2019-10-11 02:00:00,300434063477010,59.7807,172.8528
243,874800,8.12347412109375,3.70570737429739,23129,3.7160833540680756,22976,8514,0.0,0,1,2019-10-11 03:00:00,300434063477010,59.7807,172.8528
244,878400,8.12255859375,3.6882736223471397,23149,3.698566594755505,22996,8514,0.0,0,1,2019-10-11 04:00:00,300434063477010,59.7807,172.8528
245,882000,8.1182861328125,3.672597598068819,23167,3.682816053768647,23014,8514,0.0,0,1,2019-10-11 05:00:00,300434063477010,59.7807,172.8528
246,885600,8.1109619140625,3.6612844680236662,23180,3.6705751426080155,23028,8514,0.0,0,1,2019-10-11 06:00:00,300434063477010,59.7807,172.8528
247,889200,8.1048583984375,3.645631807010261,23198,3.65572234873099,23045,8514,0.0,0,1,2019-10-11 07:00:00,300434063477010,59.7807,172.8528
248,892800,8.09356689453125,3.6421552768179026,23202,3.6522293521519487,23049,8514,0.0,0,1,2019-10-11 08:00:00,300434063477010,59.7807,172.8528
249,896400,8.0963134765625,3.6395483176727907,23205,3.6504831077472772,23051,8514,0.0,0,0,2019-10-11 09:00:00,300434063477010,59.7807,172.8528
250,900000,8.09967041015625,3.6508478556500563,23192,3.66096311349213,23039,8514,0.0,0,0,2019-10-11 10:00:00,300434063477010,59.7807,172.8528
251,903600,8.10546875,3.6595446143596746,23182,3.6688271195610582,23030,8514,0.0,0,0,2019-10-11 11:00:00,300434063477010,59.7807,172.8528
252,907200,8.106689453125,3.6699862476392013,23170,3.679317802082494,23018,8514,0.0,0,0,2019-10-11 12:00:00,300434063477010,59.7807,172.8528
253,910800,8.1048583984375,3.681304823229425,23157,3.691564654918295,23004,8514,0.0,0,0,2019-10-11 13:00:00,300434063477010,59.7807,172.8528
254,914400,8.11737060546875,3.6874023756247425,23150,3.696815854760814,22998,8514,0.0,0,0,2019-10-11 14:00:00,300434063477010,59.7807,172.8528
255,918000,8.1219482421875,3.6874023756247425,23150,3.696815854760814,22998,8514,0.0,0,0,2019-10-11 15:00:00,300434063477010,59.7807,172.8528
256,921600,8.10394287109375,3.6830467713341477,23155,3.6924397486502016,23003,8514,0.0,0,1,2019-10-11 16:00:00,300434063477010,59.7807,172.8528
257,925200,8.1109619140625,3.6769506867271957,23162,3.6863149846285523,23010,8514,0.0,0,0,2019-10-11 17:00:00,300434063477010,59.7807,172.8528
258,928800,8.09783935546875,3.6708566558942266,23169,3.680192301345187,23017,8514,0.0,0,0,2019-10-11 18:00:00,300434063477010,59.7807,172.8528
259,932400,8.08563232421875,3.6665050334112266,23174,3.6758202293195836,23022,8514,0.0,0,0,2019-10-11 19:00:00,300434063477010,59.7807,172.8528
260,936000,8.08197021484375,3.665634834533023,23175,3.6758202293195836,23022,8514,0.0,0,0,2019-10-11 20:00:00,300434063477010,59.7807,172.8528
261,939600,8.0841064453125,3.671727106036201,23168,3.681066843044505,23016,8514,0.0,0,1,2019-10-11 21:00:00,300434063477010,59.7807,172.8528
262,943200,8.09600830078125,3.67869221555992,23160,3.6889396286322267,23007,8514,0.0,0,1,2019-10-11 22:00:00,300434063477010,59.7807,172.8528
263,946800,8.09417724609375,3.6891449110332246,23148,3.698566594755505,22996,8514,0.0,0,1,2019-10-11 23:00:00,300434063477010,59.7807,172.8528
264,950400,8.10211181640625,3.69873185728693,23137,3.7081987056767503,22985,8514,0.0,0,0,2019-10-12 00:00:00,300434063477010,59.7807,172.8528
265,954000,8.1207275390625,3.7039632428772507,23131,3.7143309118985712,22978,8514,0.0,0,0,2019-10-12 01:00:00,300434063477010,59.7807,172.8528
266,957600,8.12774658203125,3.70570737429739,23129,3.7160833540680756,22976,8514,0.0,0,1,2019-10-12 02:00:00,300434063477010,59.7807,172.8528
267,961200,8.131103515625,3.70047548440283,23135,3.7108265386054313,22982,8514,0.0,0,0,2019-10-12 03:00:00,300434063477010,59.7807,172.8528
268,964800,8.121337890625,3.6908876143119755,23146,3.7003175048261596,22994,8514,0.0,0,0,2019-10-12 04:00:00,300434063477010,59.7807,172.8528
269,968400,8.12164306640625,3.6839178082956323,23154,3.6933148848736437,23002,8514,0.0,0,1,2019-10-12 05:00:00,300434063477010,59.7807,172.8528
270,972000,8.11370849609375,3.6804339120783993,23158,3.689814594913173,23006,8514,0.0,0,0,2019-10-12 06:00:00,300434063477010,59.7807,172.8528
271,975600,8.10943603515625,3.6778214301847356,23161,3.6871898234938385,23009,8514,0.0,0,1,2019-10-12 07:00:00,300434063477010,59.7807,172.8528
272,979200,8.10211181640625,3.67869221555992,23160,3.6880647048270703,23008,8514,0.0,0,0,2019-10-12 08:00:00,300434063477010,59.7807,172.8528
273,982800,8.0975341796875,3.684788887201478,23153,3.695065284810653,23000,8514,0.0,0,0,2019-10-12 09:00:00,300434063477010,59.7807,172.8528
274,986400,8.09722900390625,3.695245107143478,23141,3.704695524291253,22989,8514,0.0,0,0,2019-10-12 10:00:00,300434063477010,59.7807,172.8528
275,990000,8.09417724609375,3.70570737429739,23129,3.715207111686425,22977,8514,0.0,0,0,2019-10-12 11:00:00,300434063477010,59.7807,172.8528
276,993600,8.10302734375,3.7100684386288094,23124,3.719588749610409,22972,8514,0.0,0,0,2019-10-12 12:00:00,300434063477010,59.7807,172.8528
277,997200,8.114013671875,3.71268558191764,23121,3.7222182436942717,22969,8514,0.0,0,0,2019-10-12 13:00:00,300434063477010,59.7807,172.8528
278,1000800,8.11431884765625,3.7153031038513973,23118,3.724848121405273,22966,8514,0.0,0,0,2019-10-12 14:00:00,300434063477010,59.7807,172.8528
279,1004400,8.12042236328125,3.7170483288836635,23116,3.726601586391382,22964,8514,0.0,0,0,2019-10-12 15:00:00,300434063477010,59.7807,172.8528
280,1008000,8.12347412109375,3.7161756953240115,23117,3.7257248325777823,22965,8514,0.0,0,0,2019-10-12 16:00:00,300434063477010,59.7807,172.8528
281,1011600,8.116455078125,3.7144305544620124,23119,3.723971452869705,22967,8514,0.0,0,0,2019-10-12 17:00:00,300434063477010,59.7807,172.8528
282,1015200,8.114013671875,3.7118131587548646,23122,3.7213417030463347,22970,8514,0.0,0,0,2019-10-12 18:00:00,300434063477010,59.7807,172.8528
283,1018800,8.106689453125,3.7118131587548646,23122,3.7213417030463347,22970,8514,0.0,0,0,2019-10-12 19:00:00,300434063477010,59.7807,172.8528
284,1022400,8.0975341796875,3.7135580471521052,23120,3.723094826967383,22968,8514,0.0,0,0,2019-10-12 20:00:00,300434063477010,59.7807,172.8528
285,1026000,8.0926513671875,3.7161756953240115,23117,3.7257248325777823,22965,8514,0.0,0,0,2019-10-12 21:00:00,300434063477010,59.7807,172.8528
286,1029600,8.09417724609375,3.718793722279827,23114,3.7283552219573153,22962,8514,0.0,0,0,2019-10-12 22:00:00,300434063477010,59.7807,172.8528
287,1033200,8.09478759765625,3.720539284070867,23112,3.7301090281346774,22960,8514,0.0,0,0,2019-10-12 23:00:00,300434063477010,59.7807,172.8528
288,1036800,8.10455322265625,3.729269620030493,23102,3.738003268095781,22951,8514,0.0,0,1,2019-10-13 00:00:00,300434063477010,59.7807,172.8528
289,1040400,8.10760498046875,3.728396396845369,23103,3.738003268095781,22951,8514,0.0,0,0,2019-10-13 01:00:00,300434063477010,59.7807,172.8528
290,1044000,8.11920166015625,3.7266500768949413,23105,3.736248693776247,22953,8514,0.0,0,0,2019-10-13 02:00:00,300434063477010,59.7807,172.8528
291,1047600,8.12652587890625,3.72577698012185,23106,3.735371470651046,22954,8514,0.0,0,1,2019-10-13 03:00:00,300434063477010,59.7807,172.8528
292,1051200,8.12164306640625,3.724903925478486,23107,3.7344942902102503,22955,8514,0.0,0,1,2019-10-13 04:00:00,300434063477010,59.7807,172.8528
293,1054800,8.1170654296875,3.7240309129608704,23108,3.7336171524499377,22956,8514,0.0,0,0,2019-10-13 05:00:00,300434063477010,59.7807,172.8528
294,1058400,8.11309814453125,3.7214121281239727,23111,3.7318630049550734,22958,8514,0.0,0,1,2019-10-13 06:00:00,300434063477010,59.7807,172.8528
295,1062000,8.10302734375,3.722285014287536,23110,3.7318630049550734,22958,8514,0.0,0,0,2019-10-13 07:00:00,300434063477010,59.7807,172.8528
296,1065600,8.08074951171875,3.72577698012185,23106,3.735371470651046,22954,8514,0.0,0,1,2019-10-13 08:00:00,300434063477010,59.7807,172.8528
297,1069200,8.08624267578125,3.731889542472288,23099,3.741512929122109,22947,8514,0.0,0,0,2019-10-13 09:00:00,300434063477010,59.7807,172.8528
298,1072800,8.07373046875,3.731889542472288,23099,3.7406354498072574,22948,8514,0.0,0,0,2019-10-13 10:00:00,300434063477010,59.7807,172.8528
299,1076400,8.07525634765625,3.7074516738805983,23127,3.7169596390472748,22975,8514,0.0,0,0,2019-10-13 11:00:00,300434063477010,59.7807,172.8528
300,1080000,8.08746337890625,3.681304823229425,23157,3.6906896036739454,23005,8514,0.0,0,0,2019-10-13 12:00:00,300434063477010,59.7807,172.8528
301,1083600,8.0865478515625,3.6891449110332246,23148,3.698566594755505,22996,8514,0.0,0,1,2019-10-13 13:00:00,300434063477010,59.7807,172.8528
302,1087200,8.10089111328125,3.731889542472288,23099,3.7406354498072574,22948,8514,0.0,0,0,2019-10-13 14:00:00,300434063477010,59.7807,172.8528
303,1090800,8.10302734375,3.745868872539461,23083,3.755558409696789,22931,8514,0.0,0,0,2019-10-13 15:00:00,300434063477010,59.7807,172.8528
304,1094400,8.11553955078125,3.7353833626071378,23095,3.7441456233551094,22944,8514,0.0,0,1,2019-10-13 16:00:00,300434063477010,59.7807,172.8528
305,1098000,8.11737060546875,3.7476170484101203,23081,3.7573148643939476,22929,8514,0.0,0,0,2019-10-13 17:00:00,300434063477010,59.7807,172.8528
306,1101600,8.1109619140625,3.753736994297583,23074,3.7634638037186505,22922,8514,0.0,0,1,2019-10-13 18:00:00,300434063477010,59.7807,172.8528
307,1105200,8.10211181640625,3.751988227119284,23076,3.7617067499153904,22924,8514,0.0,0,1,2019-10-13 19:00:00,300434063477010,59.7807,172.8528
308,1108800,8.0841064453125,3.7502396289249305,23078,3.7599498673250196,22926,8514,0.0,0,1,2019-10-13 20:00:00,300434063477010,59.7807,172.8528
309,1112400,8.089599609375,3.748491199683315,23080,3.7581931559156487,22928,8514,0.0,0,0,2019-10-13 21:00:00,300434063477010,59.7807,172.8528
310,1116000,8.07708740234375,3.7397515866801996,23090,3.749412165475235,22938,8514,0.0,0,1,2019-10-13 22:00:00,300434063477010,59.7807,172.8528
311,1119600,8.07891845703125,3.7275232158014546,23104,3.7371259595898323,22952,8514,0.0,0,0,2019-10-13 23:00:00,300434063477010,59.7807,172.8528
