,time,pressure,fr_temp,fr_temp_ADC,sr_temp,sr_temp_ADC,temp_ref,par,fluor,tilt,datetime
1026,30780,-4.8675537109375,-273.14999899429284,20833,-273.1499989962494,20969,8547,0.0,-10.56485351,179,2021-02-27 02:33:00
1027,30810,-4.8675537109375,-273.1499989937575,20796,-273.1499989956183,20925,8547,0.0,-10.56485351,179,2021-02-27 02:33:30
1028,30840,-4.8675537109375,-273.14999899329337,20764,-273.149998995115,20890,8547,0.0,-10.56485351,179,2021-02-27 02:34:00
1029,30870,-4.8675537109375,-273.1499989929883,20743,-273.1499989947548,20865,8547,0.0,-10.56485351,179,2021-02-27 02:34:30
1030,30900,-4.8675537109375,-273.14999899277007,20728,-273.14999899452397,20849,8547,0.0,-10.56485351,179,2021-02-27 02:35:00
1031,30930,-4.8675537109375,-273.14999899259533,20716,-273.1499989943218,20835,8547,0.0,-10.56485351,179,2021-02-27 02:35:30
1032,30960,-4.8675537109375,-273.14999899249335,20709,-273.1499989941772,20825,8547,0.0,-10.56485351,179,2021-02-27 02:36:00
1033,30990,-4.8675537109375,-273.1499989923913,20702,-273.1499989940904,20819,8547,0.0,-10.56485351,179,2021-02-27 02:36:30
1034,31020,-4.8675537109375,-273.1499989923476,20699,-273.1499989940181,20814,8547,0.0,-10.56485351,179,2021-02-27 02:37:00
1035,31050,-4.8675537109375,-273.14999899230384,20696,-273.1499989939747,20811,8547,0.0,-10.56485351,179,2021-02-27 02:37:30
1036,31080,-4.8675537109375,-273.1499989922747,20694,-273.14999899390233,20806,8547,0.0,-10.56485351,179,2021-02-27 02:38:00
1037,31110,-4.8675537109375,-273.14999899224546,20692,-273.14999899390233,20806,8547,0.0,-10.56485351,179,2021-02-27 02:38:30
1038,31140,-4.8675537109375,-273.1499989922309,20691,-273.14999899387334,20804,8547,0.0,-10.56485351,179,2021-02-27 02:39:00
1039,31170,-4.8675537109375,-273.1499989922163,20690,-273.1499989938444,20802,8547,0.0,-10.56485351,179,2021-02-27 02:39:30
1040,31200,-4.8675537109375,-273.1499989922017,20689,-273.14999899387334,20804,8547,0.0,-10.56485351,179,2021-02-27 02:40:00
1041,31230,-4.8675537109375,-273.1499989921871,20688,-273.1499989938444,20802,8547,0.0,-10.56485351,179,2021-02-27 02:40:30
1042,31260,-4.8675537109375,-273.1499989921871,20688,-273.1499989938299,20801,8547,0.0,-10.56485351,179,2021-02-27 02:41:00
1043,31290,-4.8675537109375,-273.1499989921871,20688,-273.1499989938154,20800,8547,0.0,-10.56485351,179,2021-02-27 02:41:30
1044,31320,-4.8675537109375,-273.1499989921725,20687,-273.149998993801,20799,8547,0.0,-10.56485351,179,2021-02-27 02:42:00
1045,31350,-4.8675537109375,-273.1499989921725,20687,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:42:30
1046,31380,-4.8675537109375,-273.1499989921725,20687,-273.1499989938299,20801,8547,0.0,-10.56485351,179,2021-02-27 02:43:00
1047,31410,-4.8675537109375,-273.1499989921579,20686,-273.149998993801,20799,8547,0.0,-10.56485351,179,2021-02-27 02:43:30
1048,31440,-4.8675537109375,-273.1499989921579,20686,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:44:00
1049,31470,-4.8675537109375,-273.1499989921579,20686,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 02:44:30
1050,31500,-4.8675537109375,-273.1499989921579,20686,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:45:00
1051,31530,-4.8675537109375,-273.1499989921579,20686,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:45:30
1052,31560,-4.8675537109375,-273.1499989921433,20685,-273.149998993801,20799,8547,0.0,-10.56485351,179,2021-02-27 02:46:00
1053,31590,-4.8675537109375,-273.1499989921579,20686,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:46:30
1054,31620,-4.8675537109375,-273.1499989921579,20686,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:47:00
1055,31650,-4.8675537109375,-273.1499989921579,20686,-273.149998993801,20799,8547,0.0,-10.56485351,179,2021-02-27 02:47:30
1056,31680,-4.8675537109375,-273.1499989921433,20685,-273.1499989938154,20800,8547,0.0,-10.56485351,179,2021-02-27 02:48:00
1057,31710,-4.8675537109375,-273.1499989921433,20685,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 02:48:30
1058,31740,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:49:00
1059,31770,-4.8675537109375,-273.1499989921433,20685,-273.1499989938154,20800,8547,0.0,-10.56485351,179,2021-02-27 02:49:30
1060,31800,-4.8675537109375,-273.1499989921725,20687,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:50:00
1061,31830,-4.8675537109375,-273.1499989921433,20685,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:50:30
1062,31860,-4.8675537109375,-273.1499989921433,20685,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:51:00
1063,31890,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:51:30
1064,31920,-4.8675537109375,-273.1499989921433,20685,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 02:52:00
1065,31950,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:52:30
1066,31980,-4.8675537109375,-273.1499989921433,20685,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:53:00
1067,32010,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:53:30
1068,32040,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:54:00
1069,32070,-4.8675537109375,-273.1499989921579,20686,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:54:30
1070,32100,-4.8675537109375,-273.1499989921287,20684,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:55:00
1071,32130,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 02:55:30
1072,32160,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 02:56:00
1073,32190,-4.8675537109375,-273.1499989921433,20685,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 02:56:30
1074,32220,-4.8675537109375,-273.1499989921287,20684,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 02:57:00
1075,32250,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 02:57:30
1076,32280,-4.8675537109375,-273.1499989921433,20685,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 02:58:00
1077,32310,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 02:58:30
1078,32340,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 02:59:00
1079,32370,-4.8675537109375,-273.1499989921433,20685,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 02:59:30
1080,32400,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:00:00
1081,32430,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:00:30
1082,32460,-4.8675537109375,-273.1499989921433,20685,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 03:01:00
1083,32490,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:01:30
1084,32520,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:02:00
1085,32550,-4.8675537109375,-273.1499989921433,20685,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 03:02:30
1086,32580,-4.8675537109375,-273.1499989921579,20686,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 03:03:00
1087,32610,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:03:30
1088,32640,-4.8675537109375,-273.1499989921433,20685,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 03:04:00
1089,32670,-4.8675537109375,-273.1499989921579,20686,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 03:04:30
1090,32700,-4.8675537109375,-273.1499989921287,20684,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 03:05:00
1091,32730,-4.8675537109375,-273.1499989921433,20685,-273.1499989937285,20794,8547,0.0,-10.56485351,180,2021-02-27 03:05:30
1092,32760,-4.8675537109375,-273.1499989921579,20686,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 03:06:00
1093,32790,-4.8675537109375,-273.1499989921287,20684,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:06:30
1094,32820,-4.8675537109375,-273.1499989921287,20684,-273.1499989937865,20798,8547,0.0,-10.56485351,179,2021-02-27 03:07:00
1095,32850,-4.8675537109375,-273.1499989921433,20685,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 03:07:30
1096,32880,-4.8675537109375,-273.1499989921433,20685,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 03:08:00
1097,32910,-4.8675537109375,-273.1499989921287,20684,-273.1499989937575,20796,8547,0.0,-10.585774012,179,2021-02-27 03:08:30
1098,32940,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:09:00
1099,32970,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:09:30
1100,33000,-4.8675537109375,-273.1499989921287,20684,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 03:10:00
1101,33030,-4.8675537109375,-273.1499989921287,20684,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:10:30
1102,33060,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:11:00
1103,33090,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:11:30
1104,33120,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:12:00
1105,33150,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:12:30
1106,33180,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:13:00
1107,33210,-4.8675537109375,-273.1499989921287,20684,-273.149998993772,20797,8547,0.0,-10.56485351,179,2021-02-27 03:13:30
1108,33240,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:14:00
1109,33270,-4.8675537109375,-273.1499989921433,20685,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 03:14:30
1110,33300,-4.8675537109375,-273.1499989921287,20684,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 03:15:00
1111,33330,-4.8675537109375,-273.1499989921287,20684,-273.149998993714,20793,8547,0.0,-10.56485351,179,2021-02-27 03:15:30
1112,33360,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:16:00
1113,33390,-4.8675537109375,-273.1499989921287,20684,-273.1499989937575,20796,8547,0.0,-10.56485351,178,2021-02-27 03:16:30
1114,33420,-4.8675537109375,-273.14999899211415,20683,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:17:00
1115,33450,-4.8675537109375,-273.1499989921433,20685,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 03:17:30
1116,33480,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:18:00
1117,33510,-4.8675537109375,-273.14999899211415,20683,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:18:30
1118,33540,-4.8675537109375,-273.1499989921287,20684,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:19:00
1119,33570,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:19:30
1120,33600,-4.8675537109375,-273.1499989921287,20684,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:20:00
1121,33630,-4.8675537109375,-273.1499989921287,20684,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 03:20:30
1122,33660,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:21:00
1123,33690,-4.8675537109375,-273.1499989921433,20685,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:21:30
1124,33720,-4.8675537109375,-273.14999899211415,20683,-273.1499989937285,20794,8547,0.0,-10.56485351,179,2021-02-27 03:22:00
1125,33750,-4.8675537109375,-273.1499989921287,20684,-273.1499989937285,20794,8547,0.0,-10.56485351,180,2021-02-27 03:22:30
1126,33780,-4.8675537109375,-273.1499989921433,20685,-273.1499989937575,20796,8547,0.0,-10.56485351,179,2021-02-27 03:23:00
1127,33810,-4.8675537109375,-273.1499989922309,20691,-273.149998993743,20795,8547,0.0,-10.56485351,179,2021-02-27 03:23:30
1128,33840,-4.8675537109375,-273.1499989924059,20703,-273.14999899394576,20809,8547,0.0,-10.56485351,179,2021-02-27 03:24:00
1129,33870,-4.8675537109375,-273.1499989926245,20718,-273.1499989941628,20824,8547,0.0,-10.56485351,179,2021-02-27 03:24:30
1130,33900,-4.8675537109375,-273.1499989928283,20732,-273.1499989943796,20839,8547,0.0,-10.56485351,179,2021-02-27 03:25:00
1131,33930,-4.8675537109375,-273.14999899301733,20745,-273.14999899459616,20854,8547,0.0,-10.56485351,179,2021-02-27 03:25:30
1132,33960,-4.8675537109375,-273.1499989932208,20759,-273.14999899476925,20866,8547,0.0,-10.56485351,180,2021-02-27 03:26:00
1133,33990,-4.8675537109375,-273.14999899345304,20775,-273.1499989949854,20881,8547,0.0,-10.56485351,179,2021-02-27 03:26:30
1134,34020,-4.8675537109375,-273.149998993656,20789,-273.1499989951582,20893,8547,0.0,-10.56485351,179,2021-02-27 03:27:00
1135,34050,-4.8675537109375,-273.1499989938444,20802,-273.1499989953453,20906,8547,0.0,-10.56485351,179,2021-02-27 03:27:30
1136,34080,-4.8675537109375,-273.14999899404705,20816,-273.14999899557523,20922,8547,0.0,-10.56485351,179,2021-02-27 03:28:00
1137,34110,-4.8675537109375,-273.14999899426397,20831,-273.1499989957906,20937,8547,0.0,-10.56485351,179,2021-02-27 03:28:30
1138,34140,-4.8675537109375,-273.1499989944518,20844,-273.14999899599144,20951,8547,0.0,-10.56485351,179,2021-02-27 03:29:00
1139,34170,-4.8675537109375,-273.14999899465386,20858,-273.1499989961491,20962,8547,0.0,-10.56485351,179,2021-02-27 03:29:30
1140,34200,-4.8675537109375,-273.14999899485576,20872,-273.1499989964355,20982,8547,0.0,-10.56485351,179,2021-02-27 03:30:00
1141,34230,-4.8675537109375,-273.1499989950719,20887,-273.14999899662143,20995,8547,0.0,-10.56485351,179,2021-02-27 03:30:30
1142,34260,-4.8675537109375,-273.1499989952446,20899,-273.1499989967786,21006,8547,0.0,-10.56485351,179,2021-02-27 03:31:00
1143,34290,-4.8675537109375,-273.1499989954603,20914,-273.1499989969928,21021,8547,0.0,-10.56485351,179,2021-02-27 03:31:30
1144,34320,-4.8675537109375,-273.1499989956758,20929,-273.1499989971782,21034,8547,0.0,-10.56485351,179,2021-02-27 03:32:00
1145,34350,-4.8675537109375,-273.14999899587673,20943,-273.1499989973778,21048,8547,0.0,-10.56485351,179,2021-02-27 03:32:30
1146,34380,-4.8675537109375,-273.1499989960775,20957,-273.14999899757714,21062,8547,0.0,-10.56485351,179,2021-02-27 03:33:00
1147,34410,-4.8675537109375,-273.14999899627804,20971,-273.14999899779053,21077,8547,0.0,-10.56485351,179,2021-02-27 03:33:30
1148,34440,-4.8675537109375,-273.1499989964927,20986,-273.1499989980037,21092,8547,0.0,-10.56485351,179,2021-02-27 03:34:00
1149,34470,-4.8675537109375,-273.1499989966929,21000,-273.1499989982024,21106,8547,0.0,-10.56485351,180,2021-02-27 03:34:30
1150,34500,-4.8675537109375,-273.14999899689286,21014,-273.1499989983443,21116,8547,0.0,-10.56485351,179,2021-02-27 03:35:00
1151,34530,-4.8675537109375,-273.14999899709267,21028,-273.14999899858526,21133,8547,0.0,-10.56485351,179,2021-02-27 03:35:30
1152,34560,-4.8675537109375,-273.1499989972923,21042,-273.1499989987835,21147,8547,0.0,-10.56485351,179,2021-02-27 03:36:00
1153,34590,-4.8675537109375,-273.1499989974917,21056,-273.1499989989674,21160,8547,0.0,-10.56485351,179,2021-02-27 03:36:30
1154,34620,-4.8675537109375,-273.14999899769094,21070,-273.14999899919354,21176,8547,0.0,-10.56485351,179,2021-02-27 03:37:00
1155,34650,-4.8675537109375,-273.1499989979042,21085,-273.1499989993771,21189,8547,0.0,-10.56485351,179,2021-02-27 03:37:30
1156,34680,-4.8675537109375,-273.14999899810306,21099,-273.14999899958866,21204,8547,0.0,-10.56485351,179,2021-02-27 03:38:00
1157,34710,-4.8675537109375,-273.1499989983018,21113,-273.14999899981416,21220,8547,0.0,-10.56485351,179,2021-02-27 03:38:30
1158,34740,-4.8675537109375,-273.14999899851443,21128,-273.1499989999972,21233,8547,0.0,-10.56485351,179,2021-02-27 03:39:00
1159,34770,-4.8675537109375,-273.14999899869855,21141,-273.1499990001941,21247,8547,0.0,-10.56485351,179,2021-02-27 03:39:30
1160,34800,-4.8675537109375,-273.1499989989108,21156,-273.14999900039084,21261,8547,0.0,-10.56485351,179,2021-02-27 03:40:00
1161,34830,-4.8675537109375,-273.14999899909463,21169,-273.1499990005593,21273,8547,0.0,-10.56485351,179,2021-02-27 03:40:30
1162,34860,-4.8675537109375,-273.1499989992924,21183,-273.1499990007838,21289,8547,0.0,-10.56485351,179,2021-02-27 03:41:00
1163,34890,-4.8675537109375,-273.14999899949,21197,-273.149999000966,21302,8547,0.0,-10.56485351,179,2021-02-27 03:41:30
1164,34920,-4.8675537109375,-273.14999899971554,21213,-273.149999001218,21320,8547,0.0,-10.56485351,179,2021-02-27 03:42:00
1165,34950,-4.8675537109375,-273.1499989999127,21227,-273.1499990013858,21332,8547,0.0,-10.56485351,179,2021-02-27 03:42:30
1166,34980,-4.8675537109375,-273.14999900009565,21240,-273.1499990015396,21343,8547,0.0,-10.56485351,179,2021-02-27 03:43:00
1167,35010,-4.8675537109375,-273.14999900030654,21255,-273.14999900179095,21361,8547,0.0,-10.56485351,179,2021-02-27 03:43:30
1168,35040,-4.8675537109375,-273.14999900051725,21270,-273.1499990019862,21375,8547,0.0,-10.56485351,179,2021-02-27 03:44:00
1169,35070,-4.8675537109375,-273.1499990007137,21284,-273.14999900216736,21388,8547,0.0,-10.56485351,179,2021-02-27 03:44:30
1170,35100,-4.8675537109375,-273.14999900090993,21298,-273.1499990023762,21403,8547,0.0,-10.56485351,179,2021-02-27 03:45:00
1171,35130,-4.8675537109375,-273.14999900112,21313,-273.1499990025293,21414,8547,0.0,-10.56485351,179,2021-02-27 03:45:30
1172,35160,-4.8675537109375,-273.1499990013019,21326,-273.14999900273773,21429,8547,0.0,-10.56485351,179,2021-02-27 03:46:00
1173,35190,-4.8675537109375,-273.1499990015116,21341,-273.14999900298767,21447,8547,0.0,-10.56485351,179,2021-02-27 03:46:30
1174,35220,-4.8675537109375,-273.14999900169323,21354,-273.14999900316803,21460,8547,0.0,-10.56485351,179,2021-02-27 03:47:00
1175,35250,-4.8675537109375,-273.1499990018886,21368,-273.14999900337585,21475,8547,0.0,-10.56485351,179,2021-02-27 03:47:30
1176,35280,-4.8675537109375,-273.1499990020838,21382,-273.1499990035559,21488,8547,0.0,-10.56485351,179,2021-02-27 03:48:00
1177,35310,-4.8675537109375,-273.1499990022927,21397,-273.1499990037772,21504,8547,0.0,-10.56485351,179,2021-02-27 03:48:30
1178,35340,-4.8675537109375,-273.14999900251536,21413,-273.14999900395685,21517,8547,0.0,-10.56485351,180,2021-02-27 03:49:00
1179,35370,-4.8675537109375,-273.14999900269606,21426,-273.14999900413636,21530,8547,0.0,-10.585774012,179,2021-02-27 03:49:30
1180,35400,-4.8675537109375,-273.1499990028905,21440,-273.14999900437084,21547,8547,0.0,-10.56485351,179,2021-02-27 03:50:00
1181,35430,-4.8675537109375,-273.1499990030848,21454,-273.14999900455,21560,8547,0.0,-10.56485351,179,2021-02-27 03:50:30
1182,35460,-4.8675537109375,-273.14999900329275,21469,-273.14999900474277,21574,8547,0.0,-10.56485351,179,2021-02-27 03:51:00
1183,35490,-4.8675537109375,-273.14999900347283,21482,-273.14999900493535,21588,8547,0.0,-10.56485351,179,2021-02-27 03:51:30
1184,35520,-4.8675537109375,-273.1499990036804,21497,-273.1499990051003,21600,8547,0.0,-10.56485351,179,2021-02-27 03:52:00
1185,35550,-4.8675537109375,-273.1499990038878,21512,-273.14999900532,21616,8547,0.0,-10.56485351,179,2021-02-27 03:52:30
1186,35580,-4.8675537109375,-273.14999900408117,21526,-273.1499990055121,21630,8547,0.0,-10.56485351,179,2021-02-27 03:53:00
1187,35610,-4.8675537109375,-273.1499990042743,21540,-273.1499990056629,21641,8547,0.0,-10.56485351,179,2021-02-27 03:53:30
1188,35640,-4.8675537109375,-273.1499990044811,21555,-273.1499990058547,21655,8547,0.0,-10.585774012,179,2021-02-27 03:54:00
1189,35670,-4.8675537109375,-273.1499990046602,21568,-273.1499990060873,21672,8547,0.0,-10.56485351,179,2021-02-27 03:54:30
1190,35700,-4.8675537109375,-273.14999900486663,21583,-273.14999900630596,21688,8547,0.0,-10.56485351,179,2021-02-27 03:55:00
1191,35730,-4.8675537109375,-273.1499990050591,21597,-273.1499990064835,21701,8547,0.0,-10.56485351,179,2021-02-27 03:55:30
1192,35760,-4.8675537109375,-273.1499990052651,21612,-273.14999900664725,21713,8547,0.0,-10.56485351,179,2021-02-27 03:56:00
1193,35790,-4.8675537109375,-273.14999900544353,21625,-273.149999006879,21730,8547,0.0,-10.585774012,179,2021-02-27 03:56:30
1194,35820,-4.8675537109375,-273.1499990056629,21641,-273.14999900706965,21744,8547,0.0,-10.585774012,179,2021-02-27 03:57:00
1195,35850,-4.8675537109375,-273.149999005841,21654,-273.1499990072738,21759,8547,0.0,-10.56485351,179,2021-02-27 03:57:30
1196,35880,-4.8675537109375,-273.14999900604624,21669,-273.1499990074641,21773,8547,0.0,-10.585774012,179,2021-02-27 03:58:00
1197,35910,-4.8675537109375,-273.14999900623764,21683,-273.14999900764064,21786,8547,0.0,-10.56485351,179,2021-02-27 03:58:30
1198,35940,-4.8675537109375,-273.1499990064289,21697,-273.1499990078442,21801,8547,0.0,-10.56485351,179,2021-02-27 03:59:00
1199,35970,-4.8675537109375,-273.1499990066336,21712,-273.14999900807464,21818,8547,0.0,-10.56485351,179,2021-02-27 03:59:30
1200,36000,-4.8675537109375,-273.1499990068245,21726,-273.14999900823716,21830,8547,0.0,-10.585774012,179,2021-02-27 04:00:00
1201,36030,-4.8675537109375,-273.14999900702884,21741,-273.1499990084266,21844,8547,0.0,-10.585774012,179,2021-02-27 04:00:30
1202,36060,-4.8675537109375,-273.14999900720574,21754,-273.1499990086429,21860,8547,0.0,-10.56485351,179,2021-02-27 04:01:00
1203,36090,-4.8675537109375,-273.14999900742333,21770,-273.14999900883197,21874,8547,0.0,-10.56485351,179,2021-02-27 04:01:30
1204,36120,-4.8675537109375,-273.1499990076135,21784,-273.1499990089939,21886,8547,0.0,-10.585774012,180,2021-02-27 04:02:00
1205,36150,-4.8675537109375,-273.1499990078035,21798,-273.1499990092231,21903,8547,0.0,-10.56485351,179,2021-02-27 04:02:30
1206,36180,-4.8675537109375,-273.1499990079933,21812,-273.14999900939824,21916,8547,0.0,-10.56485351,179,2021-02-27 04:03:00
1207,36210,-4.8675537109375,-273.14999900822363,21829,-273.1499990095866,21930,8547,0.0,-10.585774012,179,2021-02-27 04:03:30
1208,36240,-4.8675537109375,-273.14999900839956,21842,-273.1499990098152,21947,8547,0.0,-10.56485351,179,2021-02-27 04:04:00
1209,36270,-4.8675537109375,-273.14999900858885,21856,-273.1499990099898,21960,8547,0.0,-10.585774012,179,2021-02-27 04:04:30
1210,36300,-4.8675537109375,-273.1499990087915,21871,-273.14999901016427,21973,8547,0.0,-10.585774012,179,2021-02-27 04:05:00
1211,36330,-4.8675537109375,-273.14999900898044,21885,-273.14999901035196,21987,8547,0.0,-10.56485351,179,2021-02-27 04:05:30
1212,36360,-4.8675537109375,-273.1499990091692,21899,-273.14999901055296,22002,8547,0.0,-10.56485351,179,2021-02-27 04:06:00
1213,36390,-4.8675537109375,-273.1499990093578,21913,-273.1499990107671,22018,8547,0.0,-10.56485351,179,2021-02-27 04:06:30
1214,36420,-4.8675537109375,-273.14999900957315,21929,-273.14999901096763,22033,8547,0.0,-10.56485351,179,2021-02-27 04:07:00
1215,36450,-4.8675537109375,-273.149999009748,21942,-273.1499990111012,22043,8547,0.0,-10.56485351,179,2021-02-27 04:07:30
1216,36480,-4.8675537109375,-273.1499990099361,21956,-273.1499990113415,22061,8547,0.0,-10.56485351,179,2021-02-27 04:08:00
1217,36510,-4.8675537109375,-273.14999901015085,21972,-273.14999901152817,22075,8547,0.0,-10.56485351,179,2021-02-27 04:08:30
1218,36540,-4.8675537109375,-273.14999901035196,21987,-273.14999901170137,22088,8547,0.0,-10.56485351,178,2021-02-27 04:09:00
1219,36570,-4.8675537109375,-273.14999901053955,22001,-273.14999901191436,22104,8547,0.0,-10.585774012,179,2021-02-27 04:09:30
1220,36600,-4.8675537109375,-273.14999901072696,22015,-273.1499990121404,22121,8547,0.0,-10.56485351,179,2021-02-27 04:10:00
1221,36630,-4.8675537109375,-273.1499990109142,22029,-273.14999901232636,22135,8547,0.0,-10.56485351,179,2021-02-27 04:10:30
1222,36660,-4.8675537109375,-273.1499990111413,22046,-273.1499990125122,22149,8547,0.0,-10.56485351,179,2021-02-27 04:11:00
1223,36690,-4.8675537109375,-273.14999901131483,22059,-273.1499990126448,22159,8547,0.0,-10.56485351,179,2021-02-27 04:11:30
1224,36720,-4.8675537109375,-273.1499990115015,22073,-273.14999901289656,22178,8547,0.0,-10.56485351,179,2021-02-27 04:12:00
1225,36750,-4.8675537109375,-273.1499990117147,22089,-273.14999901302895,22188,8547,0.0,-10.56485351,179,2021-02-27 04:12:30
1226,36780,-4.8675537109375,-273.14999901188776,22102,-273.149999013267,22206,8547,0.0,-10.585774012,179,2021-02-27 04:13:00
1227,36810,-4.8675537109375,-273.1499990120872,22117,-273.14999901349165,22223,8547,0.0,-10.56485351,179,2021-02-27 04:13:30
1228,36840,-4.8675537109375,-273.14999901227327,22131,-273.14999901363683,22234,8547,0.0,-10.56485351,179,2021-02-27 04:14:00
1229,36870,-4.8675537109375,-273.1499990124724,22146,-273.1499990138347,22249,8547,0.0,-10.56485351,179,2021-02-27 04:14:30
1230,36900,-4.8675537109375,-273.1499990126581,22160,-273.14999901407185,22267,8547,0.0,-10.585774012,179,2021-02-27 04:15:00
