,time,pressure,ttp_temp,ttp_temp_ADC,sst_temp,sst_temp_ADC,temp_ref,par,fluor,tilt,datetime,id,dep_lat,dep_lon
206,741600,8.097229004,3.7484912,23080,3.758193156,22928,8514,0,0,0,10/9/2019 14:00,3.00434E+14,59.7807,172.8528
207,745200,8.099060059,3.745868873,23083,3.75555841,22931,8514,0,0,2,10/9/2019 15:00,3.00434E+14,59.7807,172.8528
208,748800,8.088989258,3.738877857,23091,3.748534302,22939,8514,0,0,0,10/9/2019 16:00,3.00434E+14,59.7807,172.8528
209,752400,8.08013916,3.730142885,23101,3.739758013,22949,8514,0,0,2,10/9/2019 17:00,3.00434E+14,59.7807,172.8528
210,756000,8.07434082,3.727523216,23104,3.73712596,22952,8514,0,0,2,10/9/2019 18:00,3.00434E+14,59.7807,172.8528
211,759600,8.064880371,3.728396397,23103,3.738003268,22951,8514,0,0,0,10/9/2019 19:00,3.00434E+14,59.7807,172.8528
212,763200,8.069763184,3.727523216,23104,3.73712596,22952,8514,0,0,0,10/9/2019 20:00,3.00434E+14,59.7807,172.8528
213,766800,8.079528809,3.719666482,23113,3.730109028,22960,8514,0,0,0,10/9/2019 21:00,3.00434E+14,59.7807,172.8528
214,770400,8.083190918,3.714430554,23119,3.725724833,22965,8514,0,0,0,10/9/2019 22:00,3.00434E+14,59.7807,172.8528
215,774000,8.093566895,3.72926962,23102,3.738880619,22950,8514,0,0,0,10/9/2019 23:00,3.00434E+14,59.7807,172.8528
216,777600,8.11706543,3.741499172,23088,3.751168021,22936,8514,0,0,2,10/10/2019 00:00,3.00434E+14,59.7807,172.8528
217,781200,8.111877441,3.75286259,23075,3.762585255,22923,8514,0,0,0,10/10/2019 01:00,3.00434E+14,59.7807,172.8528
218,784800,8.123474121,3.75286259,23075,3.762585255,22923,8514,0,0,3,10/10/2019 02:00,3.00434E+14,59.7807,172.8528
219,788400,8.118591309,3.743246925,23086,3.752924048,22934,8514,0,0,2,10/10/2019 03:00,3.00434E+14,59.7807,172.8528
220,792000,8.120727539,3.714430554,23119,3.724848121,22966,8514,0,0,2,10/10/2019 04:00,3.00434E+14,59.7807,172.8528
221,795600,8.118286133,3.695245107,23141,3.705571256,22988,8514,0,0,1,10/10/2019 05:00,3.00434E+14,59.7807,172.8528
222,799200,8.099060059,3.695245107,23141,3.704695524,22989,8514,0,0,1,10/10/2019 06:00,3.00434E+14,59.7807,172.8528
223,802800,8.098449707,3.714430554,23119,3.723971453,22967,8514,0,0,3,10/10/2019 07:00,3.00434E+14,59.7807,172.8528
224,806400,8.099365234,3.709196142,23125,3.718712337,22973,8514,0,0,3,10/10/2019 08:00,3.00434E+14,59.7807,172.8528
225,810000,8.09173584,3.700475484,23135,3.710826539,22982,8514,0,0,2,10/10/2019 09:00,3.00434E+14,59.7807,172.8528
226,813600,8.101196289,3.692630485,23144,3.702944189,22991,8514,0,0,1,10/10/2019 10:00,3.00434E+14,59.7807,172.8528
227,817200,8.104248047,3.693501984,23143,3.702944189,22991,8514,0,0,0,10/10/2019 11:00,3.00434E+14,59.7807,172.8528
228,820800,8.108520508,3.696116732,23140,3.705571256,22988,8514,0,0,0,10/10/2019 12:00,3.00434E+14,59.7807,172.8528
229,824400,8.112792969,3.705707374,23129,3.715207112,22977,8514,0,0,0,10/10/2019 13:00,3.00434E+14,59.7807,172.8528
230,828000,8.108520508,3.710940778,23123,3.720465205,22971,8514,0,0,0,10/10/2019 14:00,3.00434E+14,59.7807,172.8528
231,831600,8.106689453,3.711813159,23122,3.722218244,22969,8514,0,0,1,10/10/2019 15:00,3.00434E+14,59.7807,172.8528
232,835200,8.101196289,3.708323887,23126,3.717835967,22974,8514,0,0,1,10/10/2019 16:00,3.00434E+14,59.7807,172.8528
233,838800,8.088684082,3.700475484,23135,3.710826539,22982,8514,0,0,0,10/10/2019 17:00,3.00434E+14,59.7807,172.8528
234,842400,8.086242676,3.693501984,23143,3.702944189,22991,8514,0,0,1,10/10/2019 18:00,3.00434E+14,59.7807,172.8528
235,846000,8.078308105,3.688273622,23149,3.697691204,22997,8514,0,0,0,10/10/2019 19:00,3.00434E+14,59.7807,172.8528
236,849600,8.077087402,3.685660008,23152,3.695940549,22999,8514,0,0,1,10/10/2019 20:00,3.00434E+14,59.7807,172.8528
237,853200,8.080444336,3.686531171,23151,3.695940549,22999,8514,0,0,0,10/10/2019 21:00,3.00434E+14,59.7807,172.8528
238,856800,8.0859375,3.687402376,23150,3.696815855,22998,8514,0,0,0,10/10/2019 22:00,3.00434E+14,59.7807,172.8528
239,860400,8.095703125,3.691759029,23145,3.701193024,22993,8514,0,0,0,10/10/2019 23:00,3.00434E+14,59.7807,172.8528
240,864000,8.106384277,3.700475484,23135,3.710826539,22982,8514,0,0,0,10/11/2019 00:00,3.00434E+14,59.7807,172.8528
241,867600,8.116455078,3.707451674,23127,3.716959639,22975,8514,0,0,0,10/11/2019 01:00,3.00434E+14,59.7807,172.8528
242,871200,8.121643066,3.710940778,23123,3.720465205,22971,8514,0,0,0,10/11/2019 02:00,3.00434E+14,59.7807,172.8528
243,874800,8.123474121,3.705707374,23129,3.716083354,22976,8514,0,0,1,10/11/2019 03:00,3.00434E+14,59.7807,172.8528
244,878400,8.122558594,3.688273622,23149,3.698566595,22996,8514,0,0,1,10/11/2019 04:00,3.00434E+14,59.7807,172.8528
245,882000,8.118286133,3.672597598,23167,3.682816054,23014,8514,0,0,1,10/11/2019 05:00,3.00434E+14,59.7807,172.8528
246,885600,8.110961914,3.661284468,23180,3.670575143,23028,8514,0,0,1,10/11/2019 06:00,3.00434E+14,59.7807,172.8528
247,889200,8.104858398,3.645631807,23198,3.655722349,23045,8514,0,0,1,10/11/2019 07:00,3.00434E+14,59.7807,172.8528
248,892800,8.093566895,3.642155277,23202,3.652229352,23049,8514,0,0,1,10/11/2019 08:00,3.00434E+14,59.7807,172.8528
249,896400,8.096313477,3.639548318,23205,3.650483108,23051,8514,0,0,0,10/11/2019 09:00,3.00434E+14,59.7807,172.8528
250,900000,8.09967041,3.650847856,23192,3.660963113,23039,8514,0,0,0,10/11/2019 10:00,3.00434E+14,59.7807,172.8528
251,903600,8.10546875,3.659544614,23182,3.66882712,23030,8514,0,0,0,10/11/2019 11:00,3.00434E+14,59.7807,172.8528
252,907200,8.106689453,3.669986248,23170,3.679317802,23018,8514,0,0,0,10/11/2019 12:00,3.00434E+14,59.7807,172.8528
253,910800,8.104858398,3.681304823,23157,3.691564655,23004,8514,0,0,0,10/11/2019 13:00,3.00434E+14,59.7807,172.8528
254,914400,8.117370605,3.687402376,23150,3.696815855,22998,8514,0,0,0,10/11/2019 14:00,3.00434E+14,59.7807,172.8528
255,918000,8.121948242,3.687402376,23150,3.696815855,22998,8514,0,0,0,10/11/2019 15:00,3.00434E+14,59.7807,172.8528
256,921600,8.103942871,3.683046771,23155,3.692439749,23003,8514,0,0,1,10/11/2019 16:00,3.00434E+14,59.7807,172.8528
257,925200,8.110961914,3.676950687,23162,3.686314985,23010,8514,0,0,0,10/11/2019 17:00,3.00434E+14,59.7807,172.8528
258,928800,8.097839355,3.670856656,23169,3.680192301,23017,8514,0,0,0,10/11/2019 18:00,3.00434E+14,59.7807,172.8528
259,932400,8.085632324,3.666505033,23174,3.675820229,23022,8514,0,0,0,10/11/2019 19:00,3.00434E+14,59.7807,172.8528
260,936000,8.081970215,3.665634835,23175,3.675820229,23022,8514,0,0,0,10/11/2019 20:00,3.00434E+14,59.7807,172.8528
261,939600,8.084106445,3.671727106,23168,3.681066843,23016,8514,0,0,1,10/11/2019 21:00,3.00434E+14,59.7807,172.8528
262,943200,8.096008301,3.678692216,23160,3.688939629,23007,8514,0,0,1,10/11/2019 22:00,3.00434E+14,59.7807,172.8528
263,946800,8.094177246,3.689144911,23148,3.698566595,22996,8514,0,0,1,10/11/2019 23:00,3.00434E+14,59.7807,172.8528
264,950400,8.102111816,3.698731857,23137,3.708198706,22985,8514,0,0,0,10/12/2019 00:00,3.00434E+14,59.7807,172.8528
265,954000,8.120727539,3.703963243,23131,3.714330912,22978,8514,0,0,0,10/12/2019 01:00,3.00434E+14,59.7807,172.8528
266,957600,8.127746582,3.705707374,23129,3.716083354,22976,8514,0,0,1,10/12/2019 02:00,3.00434E+14,59.7807,172.8528
267,961200,8.131103516,3.700475484,23135,3.710826539,22982,8514,0,0,0,10/12/2019 03:00,3.00434E+14,59.7807,172.8528
268,964800,8.121337891,3.690887614,23146,3.700317505,22994,8514,0,0,0,10/12/2019 04:00,3.00434E+14,59.7807,172.8528
269,968400,8.121643066,3.683917808,23154,3.693314885,23002,8514,0,0,1,10/12/2019 05:00,3.00434E+14,59.7807,172.8528
270,972000,8.113708496,3.680433912,23158,3.689814595,23006,8514,0,0,0,10/12/2019 06:00,3.00434E+14,59.7807,172.8528
271,975600,8.109436035,3.67782143,23161,3.687189823,23009,8514,0,0,1,10/12/2019 07:00,3.00434E+14,59.7807,172.8528
272,979200,8.102111816,3.678692216,23160,3.688064705,23008,8514,0,0,0,10/12/2019 08:00,3.00434E+14,59.7807,172.8528
273,982800,8.09753418,3.684788887,23153,3.695065285,23000,8514,0,0,0,10/12/2019 09:00,3.00434E+14,59.7807,172.8528
274,986400,8.097229004,3.695245107,23141,3.704695524,22989,8514,0,0,0,10/12/2019 10:00,3.00434E+14,59.7807,172.8528
275,990000,8.094177246,3.705707374,23129,3.715207112,22977,8514,0,0,0,10/12/2019 11:00,3.00434E+14,59.7807,172.8528
276,993600,8.103027344,3.710068439,23124,3.71958875,22972,8514,0,0,0,10/12/2019 12:00,3.00434E+14,59.7807,172.8528
277,997200,8.114013672,3.712685582,23121,3.722218244,22969,8514,0,0,0,10/12/2019 13:00,3.00434E+14,59.7807,172.8528
278,1000800,8.114318848,3.715303104,23118,3.724848121,22966,8514,0,0,0,10/12/2019 14:00,3.00434E+14,59.7807,172.8528
279,1004400,8.120422363,3.717048329,23116,3.726601586,22964,8514,0,0,0,10/12/2019 15:00,3.00434E+14,59.7807,172.8528
280,1008000,8.123474121,3.716175695,23117,3.725724833,22965,8514,0,0,0,10/12/2019 16:00,3.00434E+14,59.7807,172.8528
281,1011600,8.116455078,3.714430554,23119,3.723971453,22967,8514,0,0,0,10/12/2019 17:00,3.00434E+14,59.7807,172.8528
282,1015200,8.114013672,3.711813159,23122,3.721341703,22970,8514,0,0,0,10/12/2019 18:00,3.00434E+14,59.7807,172.8528
283,1018800,8.106689453,3.711813159,23122,3.721341703,22970,8514,0,0,0,10/12/2019 19:00,3.00434E+14,59.7807,172.8528
284,1022400,8.09753418,3.713558047,23120,3.723094827,22968,8514,0,0,0,10/12/2019 20:00,3.00434E+14,59.7807,172.8528
285,1026000,8.092651367,3.716175695,23117,3.725724833,22965,8514,0,0,0,10/12/2019 21:00,3.00434E+14,59.7807,172.8528
286,1029600,8.094177246,3.718793722,23114,3.728355222,22962,8514,0,0,0,10/12/2019 22:00,3.00434E+14,59.7807,172.8528
287,1033200,8.094787598,3.720539284,23112,3.730109028,22960,8514,0,0,0,10/12/2019 23:00,3.00434E+14,59.7807,172.8528
288,1036800,8.104553223,3.72926962,23102,3.738003268,22951,8514,0,0,1,10/13/2019 00:00,3.00434E+14,59.7807,172.8528
289,1040400,8.10760498,3.728396397,23103,3.738003268,22951,8514,0,0,0,10/13/2019 01:00,3.00434E+14,59.7807,172.8528
290,1044000,8.11920166,3.726650077,23105,3.736248694,22953,8514,0,0,0,10/13/2019 02:00,3.00434E+14,59.7807,172.8528
291,1047600,8.126525879,3.72577698,23106,3.735371471,22954,8514,0,0,1,10/13/2019 03:00,3.00434E+14,59.7807,172.8528
292,1051200,8.121643066,3.724903925,23107,3.73449429,22955,8514,0,0,1,10/13/2019 04:00,3.00434E+14,59.7807,172.8528
293,1054800,8.11706543,3.724030913,23108,3.733617152,22956,8514,0,0,0,10/13/2019 05:00,3.00434E+14,59.7807,172.8528
294,1058400,8.113098145,3.721412128,23111,3.731863005,22958,8514,0,0,1,10/13/2019 06:00,3.00434E+14,59.7807,172.8528
295,1062000,8.103027344,3.722285014,23110,3.731863005,22958,8514,0,0,0,10/13/2019 07:00,3.00434E+14,59.7807,172.8528
296,1065600,8.080749512,3.72577698,23106,3.735371471,22954,8514,0,0,1,10/13/2019 08:00,3.00434E+14,59.7807,172.8528
297,1069200,8.086242676,3.731889542,23099,3.741512929,22947,8514,0,0,0,10/13/2019 09:00,3.00434E+14,59.7807,172.8528
298,1072800,8.073730469,3.731889542,23099,3.74063545,22948,8514,0,0,0,10/13/2019 10:00,3.00434E+14,59.7807,172.8528
299,1076400,8.075256348,3.707451674,23127,3.716959639,22975,8514,0,0,0,10/13/2019 11:00,3.00434E+14,59.7807,172.8528
300,1080000,8.087463379,3.681304823,23157,3.690689604,23005,8514,0,0,0,10/13/2019 12:00,3.00434E+14,59.7807,172.8528
301,1083600,8.086547852,3.689144911,23148,3.698566595,22996,8514,0,0,1,10/13/2019 13:00,3.00434E+14,59.7807,172.8528
302,1087200,8.100891113,3.731889542,23099,3.74063545,22948,8514,0,0,0,10/13/2019 14:00,3.00434E+14,59.7807,172.8528
303,1090800,8.103027344,3.745868873,23083,3.75555841,22931,8514,0,0,0,10/13/2019 15:00,3.00434E+14,59.7807,172.8528
304,1094400,8.115539551,3.735383363,23095,3.744145623,22944,8514,0,0,1,10/13/2019 16:00,3.00434E+14,59.7807,172.8528
305,1098000,8.117370605,3.747617048,23081,3.757314864,22929,8514,0,0,0,10/13/2019 17:00,3.00434E+14,59.7807,172.8528
306,1101600,8.110961914,3.753736994,23074,3.763463804,22922,8514,0,0,1,10/13/2019 18:00,3.00434E+14,59.7807,172.8528
307,1105200,8.102111816,3.751988227,23076,3.76170675,22924,8514,0,0,1,10/13/2019 19:00,3.00434E+14,59.7807,172.8528
308,1108800,8.084106445,3.750239629,23078,3.759949867,22926,8514,0,0,1,10/13/2019 20:00,3.00434E+14,59.7807,172.8528
309,1112400,8.089599609,3.7484912,23080,3.758193156,22928,8514,0,0,0,10/13/2019 21:00,3.00434E+14,59.7807,172.8528
310,1116000,8.077087402,3.739751587,23090,3.749412165,22938,8514,0,0,1,10/13/2019 22:00,3.00434E+14,59.7807,172.8528
311,1119600,8.078918457,3.727523216,23104,3.73712596,22952,8514,0,0,0,10/13/2019 23:00,3.00434E+14,59.7807,172.8528
312,1123200,8.091125488,3.689144911,23148,3.701193024,22993,8514,0,0,0,10/14/2019 00:00,3.00434E+14,59.7807,172.8528
313,1126800,8.087158203,3.649109006,23194,3.660089547,23040,8514,0,0,0,10/14/2019 01:00,3.00434E+14,59.7807,172.8528
314,1130400,8.088989258,3.669986248,23170,3.681066843,23016,8514,0,0,0,10/14/2019 02:00,3.00434E+14,59.7807,172.8528
315,1134000,8.110046387,3.686531171,23151,3.695065285,23000,8514,0,0,0,10/14/2019 03:00,3.00434E+14,59.7807,172.8528
316,1137600,8.106689453,3.691759029,23145,3.701193024,22993,8514,0,0,0,10/14/2019 04:00,3.00434E+14,59.7807,172.8528
317,1141200,8.099365234,3.692630485,23144,3.701193024,22993,8514,0,0,0,10/14/2019 05:00,3.00434E+14,59.7807,172.8528
318,1144800,8.097839355,3.690016242,23147,3.699442029,22995,8514,0,0,1,10/14/2019 06:00,3.00434E+14,59.7807,172.8528
319,1148400,8.073425293,3.687402376,23150,3.696815855,22998,8514,0,0,1,10/14/2019 07:00,3.00434E+14,59.7807,172.8528
320,1152000,8.075256348,3.685660008,23152,3.695940549,22999,8514,0,0,1,10/14/2019 08:00,3.00434E+14,59.7807,172.8528
321,1155600,8.072814941,3.687402376,23150,3.697691204,22997,8514,0,0,0,10/14/2019 09:00,3.00434E+14,59.7807,172.8528
322,1159200,8.067016602,3.690016242,23147,3.700317505,22994,8514,0,0,1,10/14/2019 10:00,3.00434E+14,59.7807,172.8528
323,1162800,8.065490723,3.691759029,23145,3.701193024,22993,8514,0,0,0,10/14/2019 11:00,3.00434E+14,59.7807,172.8528
324,1166400,8.069458008,3.691759029,23145,3.701193024,22993,8514,0,0,1,10/14/2019 12:00,3.00434E+14,59.7807,172.8528
325,1170000,8.078613281,3.697860107,23138,3.705571256,22988,8514,0,0,0,10/14/2019 13:00,3.00434E+14,59.7807,172.8528
326,1173600,8.089294434,3.713558047,23120,3.723094827,22968,8514,0,0,0,10/14/2019 14:00,3.00434E+14,59.7807,172.8528
327,1177200,8.09753418,3.717048329,23116,3.726601586,22964,8514,0,0,0,10/14/2019 15:00,3.00434E+14,59.7807,172.8528
328,1180800,8.094787598,3.720539284,23112,3.730109028,22960,8514,0,0,0,10/14/2019 16:00,3.00434E+14,59.7807,172.8528
329,1184400,8.114624023,3.724030913,23108,3.732740057,22957,8514,0,0,0,10/14/2019 17:00,3.00434E+14,59.7807,172.8528
330,1188000,8.098754883,3.726650077,23105,3.736248694,22953,8514,0,0,1,10/14/2019 18:00,3.00434E+14,59.7807,172.8528
331,1191600,8.108520508,3.726650077,23105,3.736248694,22953,8514,0,0,3,10/14/2019 19:00,3.00434E+14,59.7807,172.8528
332,1195200,8.13079834,3.72577698,23106,3.735371471,22954,8514,0,0,1,10/14/2019 20:00,3.00434E+14,59.7807,172.8528
333,1198800,8.116455078,3.724030913,23108,3.733617152,22956,8514,0,0,0,10/14/2019 21:00,3.00434E+14,59.7807,172.8528
334,1202400,8.124389648,3.724030913,23108,3.733617152,22956,8514,0,0,1,10/14/2019 22:00,3.00434E+14,59.7807,172.8528
335,1206000,8.110961914,3.724030913,23108,3.733617152,22956,8514,0,0,2,10/14/2019 23:00,3.00434E+14,59.7807,172.8528
336,1209600,8.167114258,3.724030913,23108,3.73449429,22955,8514,0,0,4,10/15/2019 00:00,3.00434E+14,59.7807,172.8528
337,1213200,8.111877441,3.72577698,23106,3.735371471,22954,8514,0,0,3,10/15/2019 01:00,3.00434E+14,59.7807,172.8528
338,1216800,8.14453125,3.72926962,23102,3.738880619,22950,8514,0,0,4,10/15/2019 02:00,3.00434E+14,59.7807,172.8528
339,1220400,8.123474121,3.731016193,23100,3.74063545,22948,8514,0,0,3,10/15/2019 03:00,3.00434E+14,59.7807,172.8528
340,1224000,8.067932129,3.730142885,23101,3.739758013,22949,8514,0,0,4,10/15/2019 04:00,3.00434E+14,59.7807,172.8528
341,1227600,8.162536621,3.730142885,23101,3.738880619,22950,8514,0,0,4,10/15/2019 05:00,3.00434E+14,59.7807,172.8528
342,1231200,8.03314209,3.731889542,23099,3.742390451,22946,8514,0,0,3,10/15/2019 06:00,3.00434E+14,59.7807,172.8528
343,1234800,8.02520752,3.734509844,23096,3.743268016,22945,8514,0,0,3,10/15/2019 07:00,3.00434E+14,59.7807,172.8528
344,1238400,7.994689941,3.727523216,23104,3.736248694,22953,8514,0,0,2,10/15/2019 08:00,3.00434E+14,59.7807,172.8528
345,1242000,8.027954102,3.726650077,23105,3.73449429,22955,8514,0,0,2,10/15/2019 09:00,3.00434E+14,59.7807,172.8528
346,1245600,8.056335449,3.708323887,23126,3.715207112,22977,8514,0,0,2,10/15/2019 10:00,3.00434E+14,59.7807,172.8528
347,1249200,8.046569824,3.696116732,23140,3.704695524,22989,8514,0,0,2,10/15/2019 11:00,3.00434E+14,59.7807,172.8528
348,1252800,7.980957031,3.701347361,23134,3.709950552,22983,8514,0,0,2,10/15/2019 12:00,3.00434E+14,59.7807,172.8528
349,1256400,8.013305664,3.716175695,23117,3.724848121,22966,8514,0,0,1,10/15/2019 13:00,3.00434E+14,59.7807,172.8528
350,1260000,8.00567627,3.746742939,23082,3.756436616,22930,8514,0,0,0,10/15/2019 14:00,3.00434E+14,59.7807,172.8528
351,1263600,8.027648926,3.780864518,23043,3.789840178,22892,8514,0,0,0,10/15/2019 15:00,3.00434E+14,59.7807,172.8528
352,1267200,7.998962402,3.787871775,23035,3.79776062,22883,8514,0,0,0,10/15/2019 16:00,3.00434E+14,59.7807,172.8528
353,1270800,8.115539551,3.800141006,23021,3.809207402,22870,8514,0,0,8,10/15/2019 17:00,3.00434E+14,59.7807,172.8528
354,1274400,8.112182617,3.799264356,23022,3.808326623,22871,8514,0,0,4,10/15/2019 18:00,3.00434E+14,59.7807,172.8528
355,1278000,8.180847168,3.796634662,23025,3.806565192,22873,8514,0,0,10,10/15/2019 19:00,3.00434E+14,59.7807,172.8528
356,1281600,8.157958984,3.799264356,23022,3.808326623,22871,8514,0,0,10,10/15/2019 20:00,3.00434E+14,59.7807,172.8528
357,1285200,8.020019531,3.808909837,23011,3.817136357,22861,8514,0,0,0,10/15/2019 21:00,3.00434E+14,59.7807,172.8528
358,1288800,8.007507324,3.819438045,22999,3.827713721,22849,8514,0,0,0,10/15/2019 22:00,3.00434E+14,59.7807,172.8528
359,1292400,8.016967773,3.822071054,22996,3.831240888,22845,8514,0,0,2,10/15/2019 23:00,3.00434E+14,59.7807,172.8528
360,1296000,7.956542969,3.831728698,22985,3.840944155,22834,8514,0,0,6,10/16/2019 00:00,3.00434E+14,59.7807,172.8528
361,1299600,8.031005859,3.842270189,22973,3.851535494,22822,8514,0,0,2,10/16/2019 01:00,3.00434E+14,59.7807,172.8528
362,1303200,8.097839355,3.846664289,22968,3.856833496,22816,8514,0,0,3,10/16/2019 02:00,3.00434E+14,59.7807,172.8528
363,1306800,8.080749512,3.846664289,22968,3.855950388,22817,8514,0,0,0,10/16/2019 03:00,3.00434E+14,59.7807,172.8528
364,1310400,8.046264648,3.845785384,22969,3.855950388,22817,8514,0,0,0,10/16/2019 04:00,3.00434E+14,59.7807,172.8528
365,1314000,8.132629395,3.836998676,22979,3.84712168,22827,8514,0,0,4,10/16/2019 05:00,3.00434E+14,59.7807,172.8528
366,1317600,8.058166504,3.832606921,22984,3.841826529,22833,8514,0,0,1,10/16/2019 06:00,3.00434E+14,59.7807,172.8528
367,1321200,8.079833984,3.827338221,22990,3.83741509,22838,8514,0,0,1,10/16/2019 07:00,3.00434E+14,59.7807,172.8528
368,1324800,8.11920166,3.822948809,22995,3.83300473,22843,8514,0,0,4,10/16/2019 08:00,3.00434E+14,59.7807,172.8528
369,1328400,8.103027344,3.819438045,22999,3.828595448,22848,8514,0,0,4,10/16/2019 09:00,3.00434E+14,59.7807,172.8528
370,1332000,8.073425293,3.813295846,23006,3.824187243,22853,8514,0,0,2,10/16/2019 10:00,3.00434E+14,59.7807,172.8528
371,1335600,8.082885742,3.833485187,22983,3.842708946,22832,8514,0,0,2,10/16/2019 11:00,3.00434E+14,59.7807,172.8528
372,1339200,8.081665039,3.849301261,22965,3.859483081,22813,8514,0,0,0,10/16/2019 12:00,3.00434E+14,59.7807,172.8528
373,1342800,8.091430664,3.874811811,22936,3.884231324,22785,8514,0,0,3,10/16/2019 13:00,3.00434E+14,59.7807,172.8528
374,1346400,8.089599609,3.891545128,22917,3.898388433,22769,8514,0,0,0,10/16/2019 14:00,3.00434E+14,59.7807,172.8528
375,1350000,8.104553223,3.898595363,22909,3.908127894,22758,8514,0,0,3,10/16/2019 15:00,3.00434E+14,59.7807,172.8528
376,1353600,8.096313477,3.884497636,22925,3.894848114,22773,8514,0,0,0,10/16/2019 16:00,3.00434E+14,59.7807,172.8528
377,1357200,8.145751953,3.884497636,22925,3.893963143,22774,8514,0,0,2,10/16/2019 17:00,3.00434E+14,59.7807,172.8528
378,1360800,8.090209961,3.885378422,22924,3.894848114,22773,8514,0,0,0,10/16/2019 18:00,3.00434E+14,59.7807,172.8528
379,1364400,8.097839355,3.887140124,22922,3.895733129,22772,8514,0,0,4,10/16/2019 19:00,3.00434E+14,59.7807,172.8528
380,1368000,8.112792969,3.891545128,22917,3.900158853,22767,8514,0,0,4,10/16/2019 20:00,3.00434E+14,59.7807,172.8528
381,1371600,8.11920166,3.892426257,22916,3.901929447,22765,8514,0,0,1,10/16/2019 21:00,3.00434E+14,59.7807,172.8528
