,time,pressure,topside_temp,topside_temp_ADC,underside_temp,underside_temp_ADC,temp_ref,par,fluor,tilt,datetime,id,dep_lat,dep_lon
171,622800,0.1263427734375,-1.6730620950757498,30307,-1.7102396431800457,30295,8519,0.0373972602739726,0,2,2019-01-17 04:00:00,300434063928220,67.91,168.189
172,626400,0.12603759765625,-1.6711695404044349,30304,-1.7095971145594149,30294,8519,0.0373972602739726,0,2,2019-01-17 05:00:00,300434063928220,67.91,168.189
173,630000,0.12603759765625,-1.669907715302486,30302,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 06:00:00,300434063928220,67.91,168.189
174,633600,0.12542724609375,-1.669907715302486,30302,-1.7083119862200533,30292,8519,0.0373972602739726,0,2,2019-01-17 07:00:00,300434063928220,67.91,168.189
175,637200,0.12451171875,-1.669907715302486,30302,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 08:00:00,300434063928220,67.91,168.189
176,640800,0.12420654296875,-1.670538640053337,30303,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 09:00:00,300434063928220,67.91,168.189
177,644400,0.12420654296875,-1.6692767661499488,30301,-1.7076693864980257,30291,8519,0.05609589041095891,0,2,2019-01-17 10:00:00,300434063928220,67.91,168.189
178,648000,0.12451171875,-1.670538640053337,30303,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 11:00:00,300434063928220,67.91,168.189
179,651600,0.12420654296875,-1.670538640053337,30303,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 12:00:00,300434063928220,67.91,168.189
180,655200,0.12359619140625,-1.6711695404044349,30304,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 13:00:00,300434063928220,67.91,168.189
181,658800,0.123291015625,-1.669907715302486,30302,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 14:00:00,300434063928220,67.91,168.189
182,662400,0.12298583984375,-1.669907715302486,30302,-1.7076693864980257,30291,8519,0.0373972602739726,0,1,2019-01-17 15:00:00,300434063928220,67.91,168.189
183,666000,0.1226806640625,-1.6718004163573141,30305,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 16:00:00,300434063928220,67.91,168.189
184,669600,0.123291015625,-1.670538640053337,30303,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 17:00:00,300434063928220,67.91,168.189
185,673200,0.12298583984375,-1.669907715302486,30302,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 18:00:00,300434063928220,67.91,168.189
186,676800,0.123291015625,-1.6692767661499488,30301,-1.7076693864980257,30291,8519,0.0373972602739726,0,1,2019-01-17 19:00:00,300434063928220,67.91,168.189
187,680400,0.12298583984375,-1.669907715302486,30302,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 20:00:00,300434063928220,67.91,168.189
188,684000,0.123291015625,-1.669907715302486,30302,-1.7083119862200533,30292,8519,0.0373972602739726,0,1,2019-01-17 21:00:00,300434063928220,67.91,168.189
189,687600,0.123291015625,-1.6686457925940203,30300,-1.7070267630722356,30290,8519,0.0373972602739726,0,1,2019-01-17 22:00:00,300434063928220,67.91,168.189
190,691200,0.12298583984375,-1.669907715302486,30302,-1.7076693864980257,30291,8519,0.0373972602739726,0,1,2019-01-17 23:00:00,300434063928220,67.91,168.189
191,694800,0.12359619140625,-1.667383772264884,30298,-1.7063841159410345,30289,8519,0.05609589041095891,0,1,2019-01-18 00:00:00,300434063928220,67.91,168.189
192,698400,0.12359619140625,-1.6711695404044349,30304,-1.7050987505555781,30287,8519,0.05609589041095891,0,1,2019-01-18 01:00:00,300434063928220,67.91,168.189
193,702000,0.12420654296875,-1.6680147946329384,30299,-1.7050987505555781,30287,8519,0.0373972602739726,0,1,2019-01-18 02:00:00,300434063928220,67.91,168.189
194,705600,0.123291015625,-1.667383772264884,30298,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-18 03:00:00,300434063928220,67.91,168.189
195,709200,0.1239013671875,-1.6661216543011506,30296,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-18 04:00:00,300434063928220,67.91,168.189
196,712800,0.12451171875,-1.6642282942597149,30293,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-18 05:00:00,300434063928220,67.91,168.189
197,716400,0.12451171875,-1.6654905587018334,30295,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-18 06:00:00,300434063928220,67.91,168.189
198,720000,0.1251220703125,-1.6654905587018334,30295,-1.7038132903284122,30285,8519,0.0373972602739726,0,1,2019-01-18 07:00:00,300434063928220,67.91,168.189
199,723600,0.12542724609375,-1.6654905587018334,30295,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-18 08:00:00,300434063928220,67.91,168.189
200,727200,0.12603759765625,-1.6686457925940203,30300,-1.7038132903284122,30285,8519,0.05609589041095891,0,1,2019-01-18 09:00:00,300434063928220,67.91,168.189
201,730800,0.126953125,-1.6648594386886657,30294,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-18 10:00:00,300434063928220,67.91,168.189
202,734400,0.1275634765625,-1.6654905587018334,30295,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-18 11:00:00,300434063928220,67.91,168.189
203,738000,0.1287841796875,-1.662965932147813,30291,-1.7018849221302617,30282,8519,0.0373972602739726,0,1,2019-01-18 12:00:00,300434063928220,67.91,168.189
204,741600,0.1287841796875,-1.662965932147813,30291,-1.7018849221302617,30282,8519,0.0373972602739726,0,1,2019-01-18 13:00:00,300434063928220,67.91,168.189
205,745200,0.12908935546875,-1.6648594386886657,30294,-1.7005992247405288,30280,8519,0.0373972602739726,0,1,2019-01-18 14:00:00,300434063928220,67.91,168.189
206,748800,0.12969970703125,-1.6610722058182432,30288,-1.699956340463359,30279,8519,0.0373972602739726,0,1,2019-01-18 15:00:00,300434063928220,67.91,168.189
207,752400,0.130615234375,-1.6642282942597149,30293,-1.7018849221302617,30282,8519,0.0373972602739726,0,1,2019-01-18 16:00:00,300434063928220,67.91,168.189
208,756000,0.13092041015625,-1.6610722058182432,30288,-1.7005992247405288,30280,8519,0.0373972602739726,0,1,2019-01-18 17:00:00,300434063928220,67.91,168.189
209,759600,0.1312255859375,-1.6610722058182432,30288,-1.699956340463359,30279,8519,0.0373972602739726,0,1,2019-01-18 18:00:00,300434063928220,67.91,168.189
210,763200,0.1312255859375,-1.6617034723520305,30289,-1.7005992247405288,30280,8519,0.0373972602739726,0,1,2019-01-18 19:00:00,300434063928220,67.91,168.189
211,766800,0.1318359375,-1.6648594386886657,30294,-1.7025277352462354,30283,8519,0.0373972602739726,0,1,2019-01-18 20:00:00,300434063928220,67.91,168.189
212,770400,0.13275146484375,-1.6654905587018334,30295,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-18 21:00:00,300434063928220,67.91,168.189
213,774000,0.1336669921875,-1.6648594386886657,30294,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-18 22:00:00,300434063928220,67.91,168.189
214,777600,0.13427734375,-1.6635971254133892,30292,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-18 23:00:00,300434063928220,67.91,168.189
215,781200,0.13427734375,-1.6635971254133892,30292,-1.7012420852955756,30281,8519,0.0373972602739726,0,1,2019-01-19 00:00:00,300434063928220,67.91,168.189
216,784800,0.1336669921875,-1.6623347144612808,30290,-1.7012420852955756,30281,8519,0.05609589041095891,0,1,2019-01-19 01:00:00,300434063928220,67.91,168.189
217,788400,0.1336669921875,-1.6623347144612808,30290,-1.6993134324624748,30278,8519,0.0373972602739726,0,1,2019-01-19 02:00:00,300434063928220,67.91,168.189
218,792000,0.1336669921875,-1.6617034723520305,30289,-1.699956340463359,30279,8519,0.0373972602739726,0,1,2019-01-19 03:00:00,300434063928220,67.91,168.189
219,795600,0.13397216796875,-1.662965932147813,30291,-1.7005992247405288,30280,8519,0.0373972602739726,0,1,2019-01-19 04:00:00,300434063928220,67.91,168.189
220,799200,0.13427734375,-1.6686457925940203,30300,-1.7018849221302617,30282,8519,0.0373972602739726,0,1,2019-01-19 05:00:00,300434063928220,67.91,168.189
221,802800,0.13397216796875,-1.6642282942597149,30293,-1.7012420852955756,30281,8519,0.0373972602739726,0,1,2019-01-19 06:00:00,300434063928220,67.91,168.189
222,806400,0.13336181640625,-1.6635971254133892,30292,-1.7005992247405288,30280,8519,0.0373972602739726,0,1,2019-01-19 07:00:00,300434063928220,67.91,168.189
223,810000,0.13427734375,-1.6654905587018334,30295,-1.7012420852955756,30281,8519,0.0373972602739726,0,1,2019-01-19 08:00:00,300434063928220,67.91,168.189
224,813600,0.13427734375,-1.6635971254133892,30292,-1.7012420852955756,30281,8519,0.0373972602739726,0,1,2019-01-19 09:00:00,300434063928220,67.91,168.189
225,817200,0.13519287109375,-1.6617034723520305,30289,-1.7005992247405288,30280,8519,0.0373972602739726,0,1,2019-01-19 10:00:00,300434063928220,67.91,168.189
226,820800,0.13458251953125,-1.6642282942597149,30293,-1.7012420852955756,30281,8519,0.0373972602739726,0,1,2019-01-19 11:00:00,300434063928220,67.91,168.189
227,824400,0.13519287109375,-1.6642282942597149,30293,-1.7018849221302617,30282,8519,0.0373972602739726,0,1,2019-01-19 12:00:00,300434063928220,67.91,168.189
228,828000,0.1348876953125,-1.6648594386886657,30294,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-19 13:00:00,300434063928220,67.91,168.189
229,831600,0.13427734375,-1.6692767661499488,30301,-1.7038132903284122,30285,8519,0.0373972602739726,0,1,2019-01-19 14:00:00,300434063928220,67.91,168.189
230,835200,0.135498046875,-1.6667527254882089,30297,-1.7050987505555781,30287,8519,0.0373972602739726,0,1,2019-01-19 15:00:00,300434063928220,67.91,168.189
231,838800,0.135498046875,-1.6661216543011506,30296,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-19 16:00:00,300434063928220,67.91,168.189
232,842400,0.13519287109375,-1.6686457925940203,30300,-1.7050987505555781,30287,8519,0.0373972602739726,0,1,2019-01-19 17:00:00,300434063928220,67.91,168.189
233,846000,0.1348876953125,-1.667383772264884,30298,-1.7050987505555781,30287,8519,0.0373972602739726,0,1,2019-01-19 18:00:00,300434063928220,67.91,168.189
234,849600,0.13519287109375,-1.667383772264884,30298,-1.7050987505555781,30287,8519,0.0373972602739726,0,1,2019-01-19 19:00:00,300434063928220,67.91,168.189
235,853200,0.13519287109375,-1.6680147946329384,30299,-1.7057414451026602,30288,8519,0.0373972602739726,0,1,2019-01-19 20:00:00,300434063928220,67.91,168.189
236,856800,0.13519287109375,-1.667383772264884,30298,-1.7063841159410345,30289,8519,0.05609589041095891,0,1,2019-01-19 21:00:00,300434063928220,67.91,168.189
237,860400,0.13519287109375,-1.667383772264884,30298,-1.7057414451026602,30288,8519,0.0373972602739726,0,1,2019-01-19 22:00:00,300434063928220,67.91,168.189
238,864000,0.13580322265625,-1.6686457925940203,30300,-1.7063841159410345,30289,8519,0.0373972602739726,0,1,2019-01-19 23:00:00,300434063928220,67.91,168.189
239,867600,0.13580322265625,-1.6680147946329384,30299,-1.7070267630722356,30290,8519,0.0373972602739726,0,1,2019-01-20 00:00:00,300434063928220,67.91,168.189
240,871200,0.13580322265625,-1.669907715302486,30302,-1.7076693864980257,30291,8519,0.05609589041095891,0,1,2019-01-20 01:00:00,300434063928220,67.91,168.189
241,874800,0.13641357421875,-1.6692767661499488,30301,-1.7070267630722356,30290,8519,0.0373972602739726,0,1,2019-01-20 02:00:00,300434063928220,67.91,168.189
242,878400,0.13702392578125,-1.669907715302486,30302,-1.7076693864980257,30291,8519,0.0373972602739726,0,1,2019-01-20 03:00:00,300434063928220,67.91,168.189
243,882000,0.1361083984375,-1.6686457925940203,30300,-1.7070267630722356,30290,8519,0.0373972602739726,0,1,2019-01-20 04:00:00,300434063928220,67.91,168.189
244,885600,0.13641357421875,-1.6686457925940203,30300,-1.7076693864980257,30291,8519,0.0373972602739726,0,1,2019-01-20 05:00:00,300434063928220,67.91,168.189
245,889200,0.13641357421875,-1.6692767661499488,30301,-1.7083119862200533,30292,8519,0.05609589041095891,0,1,2019-01-20 06:00:00,300434063928220,67.91,168.189
246,892800,0.13763427734375,-1.6692767661499488,30301,-1.7076693864980257,30291,8519,0.0373972602739726,0,1,2019-01-20 07:00:00,300434063928220,67.91,168.189
247,896400,0.137939453125,-1.6686457925940203,30300,-1.7063841159410345,30289,8519,0.0373972602739726,0,1,2019-01-20 08:00:00,300434063928220,67.91,168.189
248,900000,0.137939453125,-1.6642282942597149,30293,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-20 09:00:00,300434063928220,67.91,168.189
249,903600,0.13824462890625,-1.6654905587018334,30295,-1.7025277352462354,30283,8519,0.0373972602739726,0,1,2019-01-20 10:00:00,300434063928220,67.91,168.189
250,907200,0.13885498046875,-1.6680147946329384,30299,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-20 11:00:00,300434063928220,67.91,168.189
251,910800,0.13885498046875,-1.667383772264884,30298,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-20 12:00:00,300434063928220,67.91,168.189
252,914400,0.13916015625,-1.6686457925940203,30300,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-20 13:00:00,300434063928220,67.91,168.189
253,918000,0.137939453125,-1.667383772264884,30298,-1.7050987505555781,30287,8519,0.0373972602739726,0,1,2019-01-20 14:00:00,300434063928220,67.91,168.189
254,921600,0.137939453125,-1.6680147946329384,30299,-1.7063841159410345,30289,8519,0.0373972602739726,0,1,2019-01-20 15:00:00,300434063928220,67.91,168.189
255,925200,0.1385498046875,-1.6680147946329384,30299,-1.7063841159410345,30289,8519,0.0373972602739726,0,1,2019-01-20 16:00:00,300434063928220,67.91,168.189
256,928800,0.137939453125,-1.6680147946329384,30299,-1.7063841159410345,30289,8519,0.0373972602739726,0,1,2019-01-20 17:00:00,300434063928220,67.91,168.189
257,932400,0.137939453125,-1.6661216543011506,30296,-1.7044560322980828,30286,8519,0.0373972602739726,0,1,2019-01-20 18:00:00,300434063928220,67.91,168.189
258,936000,0.13824462890625,-1.667383772264884,30298,-1.7057414451026602,30288,8519,0.0373972602739726,0,1,2019-01-20 19:00:00,300434063928220,67.91,168.189
259,939600,0.13824462890625,-1.6642282942597149,30293,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-20 20:00:00,300434063928220,67.91,168.189
260,943200,0.137939453125,-1.6642282942597149,30293,-1.7025277352462354,30283,8519,0.0373972602739726,0,1,2019-01-20 21:00:00,300434063928220,67.91,168.189
261,946800,0.13824462890625,-1.662965932147813,30291,-1.7018849221302617,30282,8519,0.0373972602739726,0,1,2019-01-20 22:00:00,300434063928220,67.91,168.189
262,950400,0.137939453125,-1.6642282942597149,30293,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-20 23:00:00,300434063928220,67.91,168.189
263,954000,0.137939453125,-1.6635971254133892,30292,-1.7018849221302617,30282,8519,0.05609589041095891,0,1,2019-01-21 00:00:00,300434063928220,67.91,168.189
264,957600,0.1385498046875,-1.6642282942597149,30293,-1.7025277352462354,30283,8519,0.05609589041095891,0,1,2019-01-21 01:00:00,300434063928220,67.91,168.189
265,961200,0.137939453125,-1.6648594386886657,30294,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-21 02:00:00,300434063928220,67.91,168.189
266,964800,0.137939453125,-1.6648594386886657,30294,-1.7031705246449746,30284,8519,0.0373972602739726,0,1,2019-01-21 03:00:00,300434063928220,67.91,168.189
267,968400,0.13702392578125,-1.6610722058182432,30288,-1.699956340463359,30279,8519,0.0373972602739726,0,1,2019-01-21 04:00:00,300434063928220,67.91,168.189
268,972000,0.13702392578125,-1.6604409148582135,30287,-1.6993134324624748,30278,8519,0.0373972602739726,0,1,2019-01-21 05:00:00,300434063928220,67.91,168.189
269,975600,0.13702392578125,-1.6598095994702362,30286,-1.6986705007362275,30277,8519,0.0373972602739726,0,1,2019-01-21 06:00:00,300434063928220,67.91,168.189
270,979200,0.13671875,-1.6585468954032194,30284,-1.6973845661006521,30275,8519,0.0373972602739726,0,1,2019-01-21 07:00:00,300434063928220,67.91,168.189
271,982800,0.13702392578125,-1.6585468954032194,30284,-1.6967415631881408,30274,8519,0.0373972602739726,0,1,2019-01-21 08:00:00,300434063928220,67.91,168.189
272,986400,0.1361083984375,-1.6579155067206557,30283,-1.6967415631881408,30274,8519,0.0373972602739726,0,1,2019-01-21 09:00:00,300434063928220,67.91,168.189
273,990000,0.1361083984375,-1.6579155067206557,30283,-1.6967415631881408,30274,8519,0.0373972602739726,0,1,2019-01-21 10:00:00,300434063928220,67.91,168.189
274,993600,0.1361083984375,-1.6585468954032194,30284,-1.6967415631881408,30274,8519,0.0373972602739726,0,1,2019-01-21 11:00:00,300434063928220,67.91,168.189
275,997200,0.13580322265625,-1.6585468954032194,30284,-1.6973845661006521,30275,8519,0.0373972602739726,0,1,2019-01-21 12:00:00,300434063928220,67.91,168.189
276,1000800,0.13519287109375,-1.6591782596524922,30285,-1.6973845661006521,30275,8519,0.0373972602739726,0,1,2019-01-21 13:00:00,300434063928220,67.91,168.189
277,1004400,0.13519287109375,-1.6585468954032194,30284,-1.6967415631881408,30274,8519,0.0373972602739726,0,1,2019-01-21 14:00:00,300434063928220,67.91,168.189
278,1008000,0.1348876953125,-1.6579155067206557,30283,-1.696098536543559,30273,8519,0.0373972602739726,0,1,2019-01-21 15:00:00,300434063928220,67.91,168.189
279,1011600,0.1348876953125,-1.6579155067206557,30283,-1.696098536543559,30273,8519,0.0373972602739726,0,1,2019-01-21 16:00:00,300434063928220,67.91,168.189
280,1015200,0.13458251953125,-1.6579155067206557,30283,-1.696098536543559,30273,8519,0.0373972602739726,0,1,2019-01-21 17:00:00,300434063928220,67.91,168.189
281,1018800,0.13519287109375,-1.6579155067206557,30283,-1.696098536543559,30273,8519,0.0373972602739726,0,1,2019-01-21 18:00:00,300434063928220,67.91,168.189
282,1022400,0.13519287109375,-1.6579155067206557,30283,-1.6967415631881408,30274,8519,0.0373972602739726,0,1,2019-01-21 19:00:00,300434063928220,67.91,168.189
283,1026000,0.13519287109375,-1.6579155067206557,30283,-1.696098536543559,30273,8519,0.0373972602739726,0,1,2019-01-21 20:00:00,300434063928220,67.91,168.189
284,1029600,0.13519287109375,-1.6579155067206557,30283,-1.696098536543559,30273,8519,0.0373972602739726,0,1,2019-01-21 21:00:00,300434063928220,67.91,168.189
285,1033200,0.1348876953125,-1.6610722058182432,30288,-1.696098536543559,30273,8519,0.0373972602739726,0,1,2019-01-21 22:00:00,300434063928220,67.91,168.189
286,1036800,0.13580322265625,-1.6572840936030389,30282,-1.6954554861652014,30272,8519,0.05609589041095891,0,1,2019-01-21 23:00:00,300434063928220,67.91,168.189
287,1040400,0.135498046875,-1.6585468954032194,30284,-1.6954554861652014,30272,8519,0.05609589041095891,0,1,2019-01-22 00:00:00,300434063928220,67.91,168.189
288,1044000,0.135498046875,-1.6572840936030389,30282,-1.6954554861652014,30272,8519,0.05609589041095891,0,1,2019-01-22 01:00:00,300434063928220,67.91,168.189
289,1047600,0.13519287109375,-1.6566526560486068,30281,-1.6948124120514763,30271,8519,0.05609589041095891,0,1,2019-01-22 02:00:00,300434063928220,67.91,168.189
290,1051200,0.13427734375,-1.6560211940556542,30280,-1.6948124120514763,30271,8519,0.0373972602739726,0,1,2019-01-22 03:00:00,300434063928220,67.91,168.189
291,1054800,0.13427734375,-1.655389707622362,30279,-1.6941693142006216,30270,8519,0.0373972602739726,0,1,2019-01-22 04:00:00,300434063928220,67.91,168.189
292,1058400,0.13458251953125,-1.655389707622362,30279,-1.6941693142006216,30270,8519,0.0373972602739726,0,1,2019-01-22 05:00:00,300434063928220,67.91,168.189
293,1062000,0.13427734375,-1.655389707622362,30279,-1.6941693142006216,30270,8519,0.0373972602739726,0,1,2019-01-22 06:00:00,300434063928220,67.91,168.189
294,1065600,0.1348876953125,-1.6560211940556542,30280,-1.6941693142006216,30270,8519,0.0373972602739726,0,1,2019-01-22 07:00:00,300434063928220,67.91,168.189
295,1069200,0.13397216796875,-1.6541266614278243,30277,-1.692883047281157,30268,8519,0.0373972602739726,0,1,2019-01-22 08:00:00,300434063928220,67.91,168.189
296,1072800,0.13427734375,-1.6541266614278243,30277,-1.692883047281157,30268,8519,0.0373972602739726,0,1,2019-01-22 09:00:00,300434063928220,67.91,168.189
297,1076400,0.13427734375,-1.6534951016630544,30276,-1.6922398782091364,30267,8519,0.05609589041095891,0,1,2019-01-22 10:00:00,300434063928220,67.91,168.189
298,1080000,0.1336669921875,-1.6528635174508395,30275,-1.6915966853933924,30266,8519,0.0373972602739726,0,1,2019-01-22 11:00:00,300434063928220,67.91,168.189
299,1083600,0.13275146484375,-1.6528635174508395,30275,-1.6915966853933924,30266,8519,0.0373972602739726,0,1,2019-01-22 12:00:00,300434063928220,67.91,168.189
300,1087200,0.13275146484375,-1.6528635174508395,30275,-1.6915966853933924,30266,8519,0.0373972602739726,0,1,2019-01-22 13:00:00,300434063928220,67.91,168.189
301,1090800,0.13214111328125,-1.6522319087895312,30274,-1.6903102285240266,30264,8519,0.0373972602739726,0,1,2019-01-22 14:00:00,300434063928220,67.91,168.189
302,1094400,0.13153076171875,-1.6516002756774242,30273,-1.6903102285240266,30264,8519,0.05609589041095891,0,1,2019-01-22 15:00:00,300434063928220,67.91,168.189
303,1098000,0.13153076171875,-1.6522319087895312,30274,-1.6903102285240266,30264,8519,0.0373972602739726,0,1,2019-01-22 16:00:00,300434063928220,67.91,168.189
304,1101600,0.13153076171875,-1.6516002756774242,30273,-1.6903102285240266,30264,8519,0.0373972602739726,0,1,2019-01-22 17:00:00,300434063928220,67.91,168.189
305,1105200,0.13092041015625,-1.6503369360933675,30271,-1.6890236766596445,30262,8519,0.0373972602739726,0,1,2019-01-22 18:00:00,300434063928220,67.91,168.189
306,1108800,0.13153076171875,-1.6516002756774242,30273,-1.6890236766596445,30262,8519,0.0373972602739726,0,1,2019-01-22 19:00:00,300434063928220,67.91,168.189
307,1112400,0.1312255859375,-1.6497052296179504,30270,-1.6883803651002154,30261,8519,0.0373972602739726,0,1,2019-01-22 20:00:00,300434063928220,67.91,168.189
308,1116000,0.13092041015625,-1.6497052296179504,30270,-1.6883803651002154,30261,8519,0.0373972602739726,0,1,2019-01-22 21:00:00,300434063928220,67.91,168.189
309,1119600,0.130615234375,-1.6503369360933675,30271,-1.6883803651002154,30261,8519,0.0373972602739726,0,1,2019-01-22 22:00:00,300434063928220,67.91,168.189
310,1123200,0.130615234375,-1.6528635174508395,30275,-1.6883803651002154,30261,8519,0.05609589041095891,0,1,2019-01-22 23:00:00,300434063928220,67.91,168.189
311,1126800,0.13031005859375,-1.6503369360933675,30271,-1.6883803651002154,30261,8519,0.05609589041095891,0,1,2019-01-23 00:00:00,300434063928220,67.91,168.189
312,1130400,0.1300048828125,-1.6503369360933675,30271,-1.6883803651002154,30261,8519,0.05609589041095891,0,1,2019-01-23 01:00:00,300434063928220,67.91,168.189
313,1134000,0.13031005859375,-1.6497052296179504,30270,-1.6883803651002154,30261,8519,0.05609589041095891,0,1,2019-01-23 02:00:00,300434063928220,67.91,168.189
314,1137600,0.1300048828125,-1.6516002756774242,30273,-1.6877370297870016,30260,8519,0.05609589041095891,0,1,2019-01-23 03:00:00,300434063928220,67.91,168.189
315,1141200,0.12969970703125,-1.6503369360933675,30271,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 04:00:00,300434063928220,67.91,168.189
316,1144800,0.12969970703125,-1.6497052296179504,30270,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 05:00:00,300434063928220,67.91,168.189
317,1148400,0.12908935546875,-1.6503369360933675,30271,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 06:00:00,300434063928220,67.91,168.189
318,1152000,0.12969970703125,-1.6490734986846292,30269,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 07:00:00,300434063928220,67.91,168.189
319,1155600,0.12969970703125,-1.6497052296179504,30270,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 08:00:00,300434063928220,67.91,168.189
320,1159200,0.12939453125,-1.6497052296179504,30270,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 09:00:00,300434063928220,67.91,168.189
321,1162800,0.12939453125,-1.6497052296179504,30270,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 10:00:00,300434063928220,67.91,168.189
322,1166400,0.1287841796875,-1.6503369360933675,30271,-1.6877370297870016,30260,8519,0.0373972602739726,0,1,2019-01-23 11:00:00,300434063928220,67.91,168.189
323,1170000,0.12786865234375,-1.6484417432915848,30268,-1.6870936707184683,30259,8519,0.0373972602739726,0,1,2019-01-23 12:00:00,300434063928220,67.91,168.189
324,1173600,0.1275634765625,-1.6459144770873309,30264,-1.6851634509635005,30256,8519,0.0373972602739726,0,1,2019-01-23 13:00:00,300434063928220,67.91,168.189
325,1177200,0.12664794921875,-1.645282599369466,30263,-1.6838765189859828,30254,8519,0.0373972602739726,0,1,2019-01-23 14:00:00,300434063928220,67.91,168.189
326,1180800,0.12603759765625,-1.6459144770873309,30264,-1.6838765189859828,30254,8519,0.05609589041095891,0,1,2019-01-23 15:00:00,300434063928220,67.91,168.189
327,1184400,0.12542724609375,-1.645282599369466,30263,-1.6838765189859828,30254,8519,0.0373972602739726,0,1,2019-01-23 16:00:00,300434063928220,67.91,168.189
328,1188000,0.125732421875,-1.6446506971812482,30262,-1.6832330173498917,30253,8519,0.0373972602739726,0,1,2019-01-23 17:00:00,300434063928220,67.91,168.189
329,1191600,0.1251220703125,-1.6440187705210292,30261,-1.6825894919467146,30252,8519,0.0373972602739726,0,1,2019-01-23 18:00:00,300434063928220,67.91,168.189
330,1195200,0.1251220703125,-1.6433868193869898,30260,-1.681945942774746,30251,8519,0.0373972602739726,0,1,2019-01-23 19:00:00,300434063928220,67.91,168.189
331,1198800,0.1251220703125,-1.6440187705210292,30261,-1.681945942774746,30251,8519,0.0373972602739726,0,1,2019-01-23 20:00:00,300434063928220,67.91,168.189
332,1202400,0.1251220703125,-1.6433868193869898,30260,-1.6813023698324514,30250,8519,0.0373972602739726,0,1,2019-01-23 21:00:00,300434063928220,67.91,168.189
333,1206000,0.12420654296875,-1.6433868193869898,30260,-1.6813023698324514,30250,8519,0.0373972602739726,0,1,2019-01-23 22:00:00,300434063928220,67.91,168.189
334,1209600,0.12420654296875,-1.6427548437774249,30259,-1.6813023698324514,30250,8519,0.05609589041095891,0,1,2019-01-23 23:00:00,300434063928220,67.91,168.189
335,1213200,0.12359619140625,-1.6421228436905722,30258,-1.6806587731180116,30249,8519,0.05609589041095891,0,1,2019-01-24 00:00:00,300434063928220,67.91,168.189
336,1216800,0.12359619140625,-1.6408587700776707,30256,-1.6793715083661596,30247,8519,0.05609589041095891,0,1,2019-01-24 01:00:00,300434063928220,67.91,168.189
337,1220400,0.123291015625,-1.6402266965482113,30255,-1.6787278403253936,30246,8519,0.05609589041095891,0,1,2019-01-24 02:00:00,300434063928220,67.91,168.189
338,1224000,0.12237548828125,-1.6395945985343587,30254,-1.6780841485058318,30245,8519,0.05609589041095891,0,1,2019-01-24 03:00:00,300434063928220,67.91,168.189
339,1227600,0.1226806640625,-1.6395945985343587,30254,-1.6780841485058318,30245,8519,0.0373972602739726,0,1,2019-01-24 04:00:00,300434063928220,67.91,168.189
340,1231200,0.1226806640625,-1.6395945985343587,30254,-1.6774404329058257,30244,8519,0.0373972602739726,0,1,2019-01-24 05:00:00,300434063928220,67.91,168.189
