,time,pressure,fr_temp,fr_temp_ADC,sr_temp,sr_temp_ADC,temp_ref,par,fluor,tilt,datetime,depth_m,id,dep_lat,dep_lon
853,3078000,0.69091796875,6.466875250206044,20150,6.409473629743161,20795,8509,0.0,0,4,2020-07-06 15:00:00,6.861624240076763,4010,62.2,-174.6795
854,3081600,0.66162109375,6.468909677069519,20148,6.409473629743161,20795,8509,0.0,0,6,2020-07-06 16:00:00,6.570671975479868,4010,62.2,-174.6795
855,3085200,0.6597900390625,6.488248008212963,20129,6.427214624756175,20777,8509,0.0,0,6,2020-07-06 17:00:00,6.552487458942562,4010,62.2,-174.6795
856,3088800,0.631103515625,6.499453220616431,20118,6.442011825476754,20762,8509,0.0,0,6,2020-07-06 18:00:00,6.267596699858103,4010,62.2,-174.6795
857,3092400,0.62713623046875,6.525965539114225,20092,6.468676717092762,20735,8509,0.0,0,5,2020-07-06 19:00:00,6.228196914027274,4010,62.2,-174.6795
858,3096000,0.6622314453125,6.536172806978811,20082,6.470653427369143,20733,8509,0.0,0,7,2020-07-06 20:00:00,6.576733480992304,4010,62.2,-174.6795
859,3099600,0.62469482421875,6.545364211358333,20073,6.465712048498574,20738,8509,0.0,0,7,2020-07-06 21:00:00,6.203950891977533,4010,62.2,-174.6795
860,3103200,0.62530517578125,6.52290446706786,20095,6.455833257204972,20748,8509,0.0,0,4,2020-07-06 22:00:00,6.210012397489968,4010,62.2,-174.6795
861,3106800,0.59112548828125,6.501491268393181,20116,6.438064745190616,20766,8509,0.0,0,5,2020-07-06 23:00:00,5.870568088793591,4010,62.2,-174.6795
862,3110400,0.64056396484375,6.499453220616431,20118,6.441024976270285,20763,8509,0.0,0,7,2020-07-07 00:00:00,6.3615500353008505,4010,62.2,-174.6795
863,3114000,0.60546875,6.530047764052824,20088,6.466700218461142,20737,8509,0.0,0,7,2020-07-07 01:00:00,6.013013468335821,4010,62.2,-174.6795
864,3117600,0.5804443359375,6.5606934694855,20058,6.492411221328325,20711,8509,0.0,0,6,2020-07-07 02:00:00,5.764491742325973,4010,62.2,-174.6795
865,3121200,0.63629150390625,6.579105518224139,20040,6.516176277234308,20687,8509,0.0,0,6,2020-07-07 03:00:00,6.319119496713803,4010,62.2,-174.6795
866,3124800,0.6512451171875,6.604708526654633,20015,6.537987814733867,20665,8509,0.0,0,5,2020-07-07 04:00:00,6.467626381768468,4010,62.2,-174.6795
867,3128400,0.66680908203125,6.620087512162456,20000,6.561811638121128,20641,8509,0.0,0,9,2020-07-07 05:00:00,6.622194772335568,4010,62.2,-174.6795
868,3132000,0.6671142578125,6.627268789061134,19993,6.551881309803946,20651,8509,0.0,0,10,2020-07-07 06:00:00,6.6252255250917855,4010,62.2,-174.6795
869,3135600,0.67108154296875,6.648829510378732,19972,6.597605093352399,20605,8509,0.0,0,8,2020-07-07 07:00:00,6.664625310922616,4010,62.2,-174.6795
870,3139200,0.703125,6.746684049249495,19877,6.685393282275186,20517,8509,0.0,0,7,2020-07-07 08:00:00,6.982854350325469,4010,62.2,-174.6795
871,3142800,0.65673828125,6.7456512783263065,19878,6.690393791978977,20512,8509,0.0,0,12,2020-07-07 09:00:00,6.522179931380386,4010,62.2,-174.6795
872,3146400,0.69610595703125,6.7332625597160245,19890,6.676395773173397,20526,8509,0.0,0,9,2020-07-07 10:00:00,6.913147036932463,4010,62.2,-174.6795
873,3150000,0.71258544921875,6.6889382278124,19933,6.632470907105983,20570,8509,0.0,0,11,2020-07-07 11:00:00,7.076807685768216,4010,62.2,-174.6795
874,3153600,0.6707763671875,6.639586096792527,19981,6.583677172896671,20619,8509,0.0,0,7,2020-07-07 12:00:00,6.661594558166398,4010,62.2,-174.6795
875,3157200,0.65826416015625,6.590366436811394,20029,6.5310449850484815,20672,8509,0.0,0,11,2020-07-07 13:00:00,6.5373336951614744,4010,62.2,-174.6795
876,3160800,0.6756591796875,6.539236096277307,20079,6.482518135986595,20721,8509,0.0,0,7,2020-07-07 14:00:00,6.71008660226588,4010,62.2,-174.6795
877,3164400,0.63873291015625,6.516783856534175,20101,6.458796339517107,20745,8509,0.0,0,8,2020-07-07 15:00:00,6.3433655187635445,4010,62.2,-174.6795
878,3168000,0.65032958984375,6.5320892175776635,20086,6.473618889711986,20730,8509,0.0,0,5,2020-07-07 16:00:00,6.458534123499815,4010,62.2,-174.6795
879,3171600,0.63232421875,6.553538220161897,20065,6.4943904747158285,20709,8509,0.0,0,8,2020-07-07 17:00:00,6.279719710882974,4010,62.2,-174.6795
880,3175200,0.60699462890625,6.580128952291773,20039,6.520140095454963,20683,8509,0.0,0,7,2020-07-07 18:00:00,6.028167232116909,4010,62.2,-174.6795
881,3178800,0.6304931640625,6.6067583128576075,20013,6.5399719598983665,20663,8509,0.0,0,7,2020-07-07 19:00:00,6.261535194345668,4010,62.2,-174.6795
882,3182400,0.6231689453125,6.615985187853653,20004,6.552874102390092,20650,8509,0.0,0,6,2020-07-07 20:00:00,6.188797128196444,4010,62.2,-174.6795
883,3186000,0.6121826171875,6.627268789061134,19993,6.562804964686734,20640,8509,0.0,0,5,2020-07-07 21:00:00,6.079690028972609,4010,62.2,-174.6795
884,3189600,0.6207275390625,6.63137363902257,19989,6.559825145252205,20643,8509,0.0,0,6,2020-07-07 22:00:00,6.164551106146703,4010,62.2,-174.6795
885,3193200,0.58624267578125,6.669387125784056,19952,6.595614747337834,20607,8509,0.0,0,6,2020-07-07 23:00:00,5.822076044694108,4010,62.2,-174.6795
886,3196800,0.57586669921875,6.6827619437551675,19939,6.606564305264158,20596,8509,0.0,0,7,2020-07-08 00:00:00,5.719030450982708,4010,62.2,-174.6795
887,3200400,0.5853271484375,6.719850881783088,19903,6.649429501940062,20553,8509,0.0,0,6,2020-07-08 01:00:00,5.812983786425455,4010,62.2,-174.6795
888,3204000,0.59326171875,6.750815714380167,19873,6.684393342682199,20518,8509,0.0,0,6,2020-07-08 02:00:00,5.891783358087114,4010,62.2,-174.6795
889,3207600,0.6072998046875,6.761148949451183,19863,6.694395174163617,20508,8509,0.0,0,6,2020-07-08 03:00:00,6.031197984873126,4010,62.2,-174.6795
890,3211200,0.58502197265625,6.773556517754059,19851,6.717419949024418,20485,8509,0.0,0,10,2020-07-08 04:00:00,5.809953033669237,4010,62.2,-174.6795
891,3214800,0.6463623046875,6.810829636790004,19815,6.746492128225384,20456,8509,0.0,0,8,2020-07-08 05:00:00,6.419134337668986,4010,62.2,-174.6795
892,3218400,0.60638427734375,6.8139391497265365,19812,6.7535164063719435,20449,8509,0.0,0,3,2020-07-08 06:00:00,6.022105726604473,4010,62.2,-174.6795
893,3222000,0.68756103515625,6.7973611651685815,19828,6.742479453037106,20460,8509,0.0,0,8,2020-07-08 07:00:00,6.828285959758369,4010,62.2,-174.6795
894,3225600,0.6597900390625,6.808756920801841,19817,6.752512774640081,20450,8509,0.0,0,7,2020-07-08 08:00:00,6.552487458942562,4010,62.2,-174.6795
895,3229200,0.67169189453125,6.811866082568656,19814,6.754520092594021,20448,8509,0.0,0,7,2020-07-08 09:00:00,6.670686816435051,4010,62.2,-174.6795
896,3232800,0.66864013671875,6.766317750025621,19858,6.710409371884111,20492,8509,0.0,0,7,2020-07-08 10:00:00,6.640379288872874,4010,62.2,-174.6795
897,3236400,0.65185546875,6.731198586365906,19892,6.676395773173397,20526,8509,0.0,0,7,2020-07-08 11:00:00,6.473687887280903,4010,62.2,-174.6795
898,3240000,0.643310546875,6.681732765253116,19940,6.6165240839925445,20586,8509,0.0,0,8,2020-07-08 12:00:00,6.388826810106809,4010,62.2,-174.6795
899,3243600,0.6494140625,6.644720751317664,19976,6.59063982036912,20612,8509,0.0,0,7,2020-07-08 13:00:00,6.4494418652311625,4010,62.2,-174.6795
900,3247200,0.67047119140625,6.620087512162456,20000,6.560818364978104,20642,8509,0.0,0,7,2020-07-08 14:00:00,6.65856380541018,4010,62.2,-174.6795
901,3250800,0.64849853515625,6.590366436811394,20029,6.533028384325462,20670,8509,0.0,0,4,2020-07-08 15:00:00,6.440349606962509,4010,62.2,-174.6795
902,3254400,0.6549072265625,6.583199597374289,20036,6.525096065118419,20678,8509,0.0,0,9,2020-07-08 16:00:00,6.50399541484308,4010,62.2,-174.6795
903,3258000,0.65673828125,6.5934387973552475,20026,6.534020163857235,20669,8509,0.0,0,6,2020-07-08 17:00:00,6.522179931380386,4010,62.2,-174.6795
904,3261600,0.66375732421875,6.600609641661151,20019,6.540964112431254,20662,8509,0.0,0,5,2020-07-08 18:00:00,6.591887244773392,4010,62.2,-174.6795
905,3265200,0.6494140625,6.619061845030728,20001,6.556845806522404,20646,8509,0.0,0,7,2020-07-08 19:00:00,6.4494418652311625,4010,62.2,-174.6795
906,3268800,0.64208984375,6.634452879665616,19986,6.567772399045623,20635,8509,0.0,0,7,2020-07-08 20:00:00,6.376703799081938,4010,62.2,-174.6795
907,3272400,0.6573486328125,6.636505994077538,19984,6.5737350843677405,20629,8509,0.0,0,5,2020-07-08 21:00:00,6.528241436892821,4010,62.2,-174.6795
908,3276000,0.63446044921875,6.654994375624142,19966,6.585666232946721,20617,8509,0.0,0,4,2020-07-08 22:00:00,6.300934980176497,4010,62.2,-174.6795
909,3279600,0.61065673828125,6.675558906725996,19946,6.60556862266742,20597,8509,0.0,0,6,2020-07-08 23:00:00,6.064536265191521,4010,62.2,-174.6795
910,3283200,0.59326171875,6.698206555191689,19924,6.625492478197884,20577,8509,0.0,0,5,2020-07-09 00:00:00,5.891783358087114,4010,62.2,-174.6795
911,3286800,0.59783935546875,6.694086720383098,19928,6.629479829087984,20573,8509,0.0,0,10,2020-07-09 01:00:00,5.937244649430379,4010,62.2,-174.6795
912,3290400,0.57861328125,6.702327315541083,19920,6.641447047700126,20561,8509,0.0,0,5,2020-07-09 02:00:00,5.746307225788667,4010,62.2,-174.6795
913,3294000,0.58624267578125,6.732230544015636,19891,6.66440590500963,20538,8509,0.0,0,9,2020-07-09 03:00:00,5.822076044694108,4010,62.2,-174.6795
914,3297600,0.60791015625,6.758048367853462,19866,6.694395174163617,20508,8509,0.0,0,7,2020-07-09 04:00:00,6.037259490385561,4010,62.2,-174.6795
915,3301200,0.61737060546875,6.779763449411746,19845,6.71641827518647,20486,8509,0.0,0,4,2020-07-09 05:00:00,6.1312128258283085,4010,62.2,-174.6795
916,3304800,0.6414794921875,6.783902570509383,19841,6.724433186256249,20478,8509,0.0,0,7,2020-07-09 06:00:00,6.370642293569503,4010,62.2,-174.6795
917,3308400,0.6463623046875,6.780798142164883,19844,6.722429132639945,20480,8509,0.0,0,7,2020-07-09 07:00:00,6.419134337668986,4010,62.2,-174.6795
918,3312000,0.6719970703125,6.762182593091666,19862,6.704402421521422,20498,8509,0.0,0,6,2020-07-09 08:00:00,6.673717569191268,4010,62.2,-174.6795
919,3315600,0.6353759765625,6.753915073912253,19870,6.6963961901860785,20506,8509,0.0,0,8,2020-07-09 09:00:00,6.310027238445151,4010,62.2,-174.6795
920,3319200,0.65338134765625,6.7332625597160245,19890,6.676395773173397,20526,8509,0.0,0,5,2020-07-09 10:00:00,6.488841651061992,4010,62.2,-174.6795
921,3322800,0.6494140625,6.709540874424306,19913,6.652423811609594,20550,8509,0.0,0,4,2020-07-09 11:00:00,6.4494418652311625,4010,62.2,-174.6795
922,3326400,0.68115234375,6.680703644498863,19941,6.624495774926629,20578,8509,0.0,0,6,2020-07-09 12:00:00,6.764640151877797,4010,62.2,-174.6795
923,3330000,0.66131591796875,6.657049791343127,19964,6.600591014541067,20602,8509,0.0,0,9,2020-07-09 13:00:00,6.56764122272365,4010,62.2,-174.6795
924,3333600,0.6317138671875,6.652939190256404,19968,6.595614747337834,20607,8509,0.0,0,9,2020-07-09 14:00:00,6.2736582053705385,4010,62.2,-174.6795
925,3337200,0.6060791015625,6.626242720142557,19994,6.569759746939155,20633,8509,0.0,0,4,2020-07-09 15:00:00,6.019074973848256,4010,62.2,-174.6795
926,3340800,0.59661865234375,6.636505994077538,19984,6.577711277610831,20625,8509,0.0,0,8,2020-07-09 16:00:00,5.925121638405509,4010,62.2,-174.6795
927,3344400,0.640869140625,6.667330326925992,19954,6.604572993735189,20598,8509,0.0,0,8,2020-07-09 17:00:00,6.364580788057068,4010,62.2,-174.6795
928,3348000,0.63507080078125,6.702327315541083,19920,6.635462469447646,20567,8509,0.0,0,8,2020-07-09 18:00:00,6.3069964856889325,4010,62.2,-174.6795
929,3351600,0.63018798828125,6.723976507712848,19899,6.656416979473818,20546,8509,0.0,0,6,2020-07-09 19:00:00,6.25850444158945,4010,62.2,-174.6795
930,3355200,0.64788818359375,6.746684049249495,19877,6.673397576722266,20529,8509,0.0,0,3,2020-07-09 20:00:00,6.434288101450074,4010,62.2,-174.6795
931,3358800,0.6365966796875,6.772522233229665,19852,6.695395655092682,20507,8509,0.0,0,7,2020-07-09 21:00:00,6.32215024947002,4010,62.2,-174.6795
932,3362400,0.63812255859375,6.799432594501695,19826,6.713413579342159,20489,8509,0.0,0,4,2020-07-09 22:00:00,6.337304013251109,4010,62.2,-174.6795
933,3366000,0.60821533203125,6.817049189558759,19809,6.739470518160886,20463,8509,0.0,0,7,2020-07-09 23:00:00,6.040290243141779,4010,62.2,-174.6795
934,3369600,0.625,6.839872264067594,19787,6.762551544691689,20440,8509,0.0,0,7,2020-07-10 00:00:00,6.20698164473375,4010,62.2,-174.6795
935,3373200,0.623779296875,6.847140106404083,19780,6.772595768837164,20430,8509,0.0,0,8,2020-07-10 01:00:00,6.194858633708879,4010,62.2,-174.6795
936,3376800,0.6005859375,6.860645166455868,19767,6.780635078899991,20422,8509,0.0,0,5,2020-07-10 02:00:00,5.964521424236338,4010,62.2,-174.6795
937,3380400,0.5804443359375,6.870000646530798,19758,6.801754914017522,20401,8509,0.0,0,6,2020-07-10 03:00:00,5.764491742325973,4010,62.2,-174.6795
938,3384000,0.6005859375,6.9022616153251874,19727,6.834992039520159,20368,8509,0.0,0,5,2020-07-10 04:00:00,5.964521424236338,4010,62.2,-174.6795
939,3387600,0.6121826171875,6.893930776109812,19735,6.83096011401949,20372,8509,0.0,0,5,2020-07-10 05:00:00,6.079690028972609,4010,62.2,-174.6795
940,3391200,0.6256103515625,6.919977207596219,19710,6.85213753588215,20351,8509,0.0,0,7,2020-07-10 06:00:00,6.213043150246185,4010,62.2,-174.6795
941,3394800,0.63812255859375,6.913722693956686,19716,6.853146589641426,20350,8509,0.0,0,6,2020-07-10 07:00:00,6.337304013251109,4010,62.2,-174.6795
942,3398400,0.665283203125,6.892889686913406,19736,6.833983975734327,20369,8509,0.0,0,4,2020-07-10 08:00:00,6.60704100855448,4010,62.2,-174.6795
943,3402000,0.6640625,6.884563097689579,19744,6.822898899153586,20380,8509,0.0,0,6,2020-07-10 09:00:00,6.59491799752961,4010,62.2,-174.6795
944,3405600,0.662841796875,6.855449736793275,19772,6.799742461499989,20403,8509,0.0,0,7,2020-07-10 10:00:00,6.582794986504739,4010,62.2,-174.6795
945,3409200,0.66741943359375,6.849217161401441,19778,6.789683483036697,20413,8509,0.0,0,4,2020-07-10 11:00:00,6.628256277848004,4010,62.2,-174.6795
946,3412800,0.65216064453125,6.859605962893056,19768,6.802761222416393,20400,8509,0.0,0,6,2020-07-10 12:00:00,6.476718640037121,4010,62.2,-174.6795
947,3416400,0.61065673828125,6.85233318460007,19775,6.792700602032767,20410,8509,0.0,0,5,2020-07-10 13:00:00,6.064536265191521,4010,62.2,-174.6795
948,3420000,0.628662109375,6.83675835514191,19790,6.7786249236410185,20424,8509,0.0,0,5,2020-07-10 14:00:00,6.243350677808362,4010,62.2,-174.6795
949,3423600,0.628662109375,6.841948496847749,19785,6.792700602032767,20410,8509,0.0,0,5,2020-07-10 15:00:00,6.243350677808362,4010,62.2,-174.6795
950,3427200,0.61981201171875,6.841948496847749,19785,6.782645452730037,20420,8509,0.0,0,6,2020-07-10 16:00:00,6.15545884787805,4010,62.2,-174.6795
951,3430800,0.6170654296875,6.851294451431841,19776,6.790689134667332,20412,8509,0.0,0,6,2020-07-10 17:00:00,6.128182073072091,4010,62.2,-174.6795
952,3434400,0.6463623046875,6.900178551158149,19729,6.832975966892832,20370,8509,0.0,0,6,2020-07-10 18:00:00,6.419134337668986,4010,62.2,-174.6795
953,3438000,0.640869140625,6.875200196133164,19753,6.809806915019067,20393,8509,0.0,0,6,2020-07-10 19:00:00,6.364580788057068,4010,62.2,-174.6795
954,3441600,0.643310546875,6.896013131601364,19733,6.82390635886685,20379,8509,0.0,0,5,2020-07-10 20:00:00,6.388826810106809,4010,62.2,-174.6795
955,3445200,0.60455322265625,6.928319874004785,19702,6.857183355264851,20346,8509,0.0,0,5,2020-07-10 21:00:00,6.003921210067167,4010,62.2,-174.6795
956,3448800,0.631103515625,6.951281766121156,19680,6.901646018010865,20302,8509,0.0,0,5,2020-07-10 22:00:00,6.267596699858103,4010,62.2,-174.6795
957,3452400,0.6451416015625,6.932492628796183,19698,6.8672791254328445,20336,8509,0.0,0,6,2020-07-10 23:00:00,6.407011326644115,4010,62.2,-174.6795
958,3456000,0.6134033203125,7.15501585228958,19486,7.005131367893512,20200,8509,0.0,0,6,2020-07-11 00:00:00,6.091813039997479,4010,62.2,-174.6795
959,3459600,0.60577392578125,6.9471047408849245,19684,6.874349444632514,20329,8509,0.0,0,6,2020-07-11 01:00:00,6.016044221092038,4010,62.2,-174.6795
960,3463200,0.59417724609375,6.988917797825252,19644,6.9239174874786045,20280,8509,0.0,0,7,2020-07-11 02:00:00,5.900875616355767,4010,62.2,-174.6795
961,3466800,0.5975341796875,6.973226746006674,19659,6.902657776114438,20301,8509,0.0,0,7,2020-07-11 03:00:00,5.934213896674161,4010,62.2,-174.6795
962,3470400,0.61004638671875,7.342887063897081,19309,7.244747604953318,19966,8509,0.0,0,6,2020-07-11 04:00:00,6.058474759679085,4010,62.2,-174.6795
963,3474000,0.60943603515625,7.339686772984351,19312,7.231353965669143,19979,8509,0.0,0,5,2020-07-11 05:00:00,6.05241325416665,4010,62.2,-174.6795
964,3477600,0.60638427734375,6.950237420754775,19681,6.884454590857388,20319,8509,0.0,0,5,2020-07-11 06:00:00,6.022105726604473,4010,62.2,-174.6795
965,3481200,0.64788818359375,6.9105962357734825,19719,6.8491107048643585,20354,8509,0.0,0,6,2020-07-11 07:00:00,6.434288101450074,4010,62.2,-174.6795
966,3484800,0.65338134765625,6.9022616153251874,19727,6.844067087024769,20359,8509,0.0,0,6,2020-07-11 08:00:00,6.488841651061992,4010,62.2,-174.6795
967,3488400,0.6622314453125,6.961728486868424,19670,6.901646018010865,20302,8509,0.0,0,7,2020-07-11 09:00:00,6.576733480992304,4010,62.2,-174.6795
968,3492000,0.66314697265625,6.9241480670745545,19706,6.864249815745325,20339,8509,0.0,0,6,2020-07-11 10:00:00,6.585825739260956,4010,62.2,-174.6795
969,3495600,0.66375732421875,7.0970264496056075,19541,7.041794200549816,20164,8509,0.0,0,5,2020-07-11 11:00:00,6.591887244773392,4010,62.2,-174.6795
970,3499200,0.6597900390625,6.905386654704898,19724,6.8481018712593595,20355,8509,0.0,0,6,2020-07-11 12:00:00,6.552487458942562,4010,62.2,-174.6795
971,3502800,0.64208984375,6.892889686913406,19736,6.834992039520159,20368,8509,0.0,0,7,2020-07-11 13:00:00,6.376703799081938,4010,62.2,-174.6795
972,3506400,0.62957763671875,7.27260889443744,19375,7.131721283184163,20076,8509,0.0,0,8,2020-07-11 14:00:00,6.252442936077014,4010,62.2,-174.6795
973,3510000,0.6268310546875,7.465986167752305,19194,7.4062306964713684,19810,8509,0.0,0,7,2020-07-11 15:00:00,6.225166161271056,4010,62.2,-174.6795
974,3513600,0.6158447265625,7.4112928091591925,19245,7.34810045089165,19866,8509,0.0,0,7,2020-07-11 16:00:00,6.116059062047221,4010,62.2,-174.6795
975,3517200,0.631103515625,7.000433092723654,19633,6.931009489975622,20273,8509,0.0,0,6,2020-07-11 17:00:00,6.267596699858103,4010,62.2,-174.6795
976,3520800,0.618896484375,6.91163832935996,19718,6.8481018712593595,20355,8509,0.0,0,7,2020-07-11 18:00:00,6.146366589609397,4010,62.2,-174.6795
977,3524400,0.63201904296875,6.999385949437226,19634,6.911766089796686,20292,8509,0.0,0,6,2020-07-11 19:00:00,6.276688958126756,4010,62.2,-174.6795
978,3528000,0.64208984375,7.054966941326256,19581,6.961434611667016,20243,8509,0.0,0,6,2020-07-11 20:00:00,6.376703799081938,4010,62.2,-174.6795
979,3531600,0.6414794921875,7.10334368482529,19535,6.960419634588334,20244,8509,0.0,0,6,2020-07-11 21:00:00,6.370642293569503,4010,62.2,-174.6795
980,3535200,0.63568115234375,7.119146276948925,19520,6.992926542748933,20212,8509,0.0,0,5,2020-07-11 22:00:00,6.313057991201368,4010,62.2,-174.6795
981,3538800,0.62652587890625,7.283239865338089,19365,7.157348599723605,20051,8509,0.0,0,6,2020-07-11 23:00:00,6.222135408514839,4010,62.2,-174.6795
982,3542400,0.625,7.27048343712994,19377,7.095902507884944,20111,8509,0.0,0,6,2020-07-12 00:00:00,6.20698164473375,4010,62.2,-174.6795
983,3546000,0.62408447265625,7.479953627993211,19181,7.305656065385563,19907,8509,0.0,0,6,2020-07-12 01:00:00,6.197889386465097,4010,62.2,-174.6795
984,3549600,0.61859130859375,7.560742568774458,19106,7.417670578954585,19799,8509,0.0,0,6,2020-07-12 02:00:00,6.143335836853179,4010,62.2,-174.6795
985,3553200,0.6103515625,7.573701734192923,19094,7.4822821974074145,19737,8509,0.0,0,7,2020-07-12 03:00:00,6.061505512435303,4010,62.2,-174.6795
986,3556800,0.5975341796875,7.492856075304758,19169,7.411429768373921,19805,8509,0.0,0,7,2020-07-12 04:00:00,5.934213896674161,4010,62.2,-174.6795
987,3560400,0.59844970703125,7.099131953471954,19539,7.017344245813206,20188,8509,0.0,0,6,2020-07-12 05:00:00,5.943306154942815,4010,62.2,-174.6795
988,3564000,0.62225341796875,7.093868645921361,19544,7.00411399169991,20201,8509,0.0,0,7,2020-07-12 06:00:00,6.179704869927791,4010,62.2,-174.6795
989,3567600,0.6414794921875,7.051816354858147,19584,6.978697744394026,20226,8509,0.0,0,6,2020-07-12 07:00:00,6.370642293569503,4010,62.2,-174.6795
990,3571200,0.6427001953125,7.392027989769645,19263,7.302554190602166,19910,8509,0.0,0,6,2020-07-12 08:00:00,6.382765304594374,4010,62.2,-174.6795
991,3574800,0.64788818359375,7.4713570144933215,19189,7.356393623493034,19858,8509,0.0,0,5,2020-07-12 09:00:00,6.434288101450074,4010,62.2,-174.6795
992,3578400,0.65155029296875,7.322627946152409,19328,7.199454300204479,20010,8509,0.0,0,7,2020-07-12 10:00:00,6.470657134524686,4010,62.2,-174.6795
993,3582000,0.654296875,7.068625727300741,19568,7.007166288052758,20198,8509,0.0,0,6,2020-07-12 11:00:00,6.497933909330644,4010,62.2,-174.6795
994,3585600,0.6524658203125,7.051816354858147,19584,6.9878435732193225,20217,8509,0.0,0,7,2020-07-12 12:00:00,6.479749392793338,4010,62.2,-174.6795
995,3589200,0.65521240234375,7.010907809330831,19623,6.948244249851314,20256,8509,0.0,0,7,2020-07-12 13:00:00,6.507026167599298,4010,62.2,-174.6795
996,3592800,0.6390380859375,7.296005143142736,19353,7.20253896553055,20007,8509,0.0,0,7,2020-07-12 14:00:00,6.346396271519762,4010,62.2,-174.6795
997,3596400,0.623779296875,7.670100978242715,19005,7.561791705034466,19661,8509,0.0,0,7,2020-07-12 15:00:00,6.194858633708879,4010,62.2,-174.6795
998,3600000,0.6036376953125,7.459543218242004,19200,7.38960345338819,19826,8509,0.0,0,6,2020-07-12 16:00:00,5.994828951798515,4010,62.2,-174.6795
999,3603600,0.614013671875,7.767006840483077,18916,7.670094448312341,19558,8509,0.0,0,6,2020-07-12 17:00:00,6.097874545509915,4010,62.2,-174.6795
1000,3607200,0.628662109375,7.631047292966912,19041,7.516764226242628,19704,8509,0.0,0,6,2020-07-12 18:00:00,6.243350677808362,4010,62.2,-174.6795
1001,3610800,0.61187744140625,7.586670018503298,19082,7.514672581316347,19706,8509,0.0,0,7,2020-07-12 19:00:00,6.076659276216391,4010,62.2,-174.6795
1002,3614400,0.62713623046875,7.183550444966329,19459,7.076487003640352,20130,8509,0.0,0,5,2020-07-12 20:00:00,6.228196914027274,4010,62.2,-174.6795
1003,3618000,0.63262939453125,7.161353047549937,19480,7.07955125650011,20127,8509,0.0,0,6,2020-07-12 21:00:00,6.282750463639191,4010,62.2,-174.6795
1004,3621600,0.62286376953125,7.1065031167153165,19532,7.026509194984783,20179,8509,0.0,0,6,2020-07-12 22:00:00,6.185766375440227,4010,62.2,-174.6795
1005,3625200,0.6292724609375,7.325825272076941,19325,7.222087113716725,19988,8509,0.0,0,6,2020-07-12 23:00:00,6.249412183320797,4010,62.2,-174.6795
1006,3628800,0.6414794921875,7.489629616150069,19172,7.347064065073084,19867,8509,0.0,0,6,2020-07-13 00:00:00,6.370642293569503,4010,62.2,-174.6795
1007,3632400,0.63232421875,7.647309609816148,19026,7.507353680099982,19713,8509,0.0,0,7,2020-07-13 01:00:00,6.279719710882974,4010,62.2,-174.6795
1008,3636000,0.6243896484375,7.316234960182612,19334,7.175822245985557,20033,8509,0.0,0,6,2020-07-13 02:00:00,6.2009201392213145,4010,62.2,-174.6795
1009,3639600,0.61798095703125,7.489629616150069,19172,7.353283249080505,19861,8509,0.0,0,4,2020-07-13 03:00:00,6.137274331340744,4010,62.2,-174.6795
1010,3643200,0.599365234375,7.692920552205692,18984,7.594321269709667,19630,8509,0.0,0,6,2020-07-13 04:00:00,5.952398413211467,4010,62.2,-174.6795
1011,3646800,0.61492919921875,7.769190359798756,18914,7.6542828507351715,19573,8509,0.0,0,6,2020-07-13 05:00:00,6.106966803778567,4010,62.2,-174.6795
1012,3650400,0.61065673828125,7.711414244673222,18967,7.619544653676087,19606,8509,0.0,0,5,2020-07-13 06:00:00,6.064536265191521,4010,62.2,-174.6795
1013,3654000,0.63812255859375,7.5165340578573705,19147,7.40934996472663,19807,8509,0.0,0,7,2020-07-13 07:00:00,6.337304013251109,4010,62.2,-174.6795
1014,3657600,0.6414794921875,7.646225008969566,19027,7.537693651702966,19684,8509,0.0,0,5,2020-07-13 08:00:00,6.370642293569503,4010,62.2,-174.6795
1015,3661200,0.65673828125,7.765915177728687,18917,7.647961979268928,19579,8509,0.0,0,5,2020-07-13 09:00:00,6.522179931380386,4010,62.2,-174.6795
1016,3664800,0.6494140625,7.808537960168678,18878,7.714438668267746,19516,8509,0.0,0,7,2020-07-13 10:00:00,6.4494418652311625,4010,62.2,-174.6795
1017,3668400,0.65338134765625,7.597483896717961,19072,7.53455273280025,19687,8509,0.0,0,6,2020-07-13 11:00:00,6.488841651061992,4010,62.2,-174.6795
1018,3672000,0.670166015625,7.6256297069280095,19046,7.532459082138246,19689,8509,0.0,0,7,2020-07-13 12:00:00,6.655533052653962,4010,62.2,-174.6795
1019,3675600,0.62591552734375,7.607221814544573,19063,7.4833261664490465,19736,8509,0.0,0,5,2020-07-13 13:00:00,6.216073903002403,4010,62.2,-174.6795
1020,3679200,0.6573486328125,7.586670018503298,19082,7.459329727594195,19759,8509,0.0,0,6,2020-07-13 14:00:00,6.528241436892821,4010,62.2,-174.6795
1021,3682800,0.64117431640625,7.475654819735894,19185,7.311861372455041,19901,8509,0.0,0,6,2020-07-13 15:00:00,6.367611540813286,4010,62.2,-174.6795
1022,3686400,0.634765625,7.596402223348321,19073,7.507353680099982,19713,8509,0.0,0,6,2020-07-13 16:00:00,6.303965732932715,4010,62.2,-174.6795
1023,3690000,0.6146240234375,7.489629616150069,19172,7.305656065385563,19907,8509,0.0,0,7,2020-07-13 17:00:00,6.10393605102235,4010,62.2,-174.6795
